,race,age,gender
7064,other,senior,male
40702,white,adult,male
23523,white,adult,male
40089,white,tenager,female
18120,white,senior,male
7866,asian,adult,female
24497,asian,young-adult,male
36344,white,young-adult,female
44186,white,adult,male
43488,white,senior,male
1043,white,senior,female
41500,other,tenager,male
9836,white,adult,male
38488,white,adult,female
12396,white,senior,male
40450,black,tenager,male
21884,asian,adult,male
36241,white,senior,male
11236,white,tenager,male
7152,asian,adult,female
14967,white,tenager,female
1009,white,tenager,female
21493,white,senior,male
36558,asian,adult,male
20953,white,adult,female
9656,white,tenager,male
3157,white,adult,female
23085,white,adult,female
42669,asian,adult,female
35792,other,adult,male
6429,other,young-adult,male
20503,black,adult,male
5924,asian,adult,female
36313,asian,adult,male
32055,other,tenager,female
21899,white,adult,female
6831,white,adult,female
35885,white,adult,female
14936,white,senior,male
6958,white,young-adult,male
5085,native,young-adult,male
24834,white,adult,male
12479,asian,adult,female
6530,white,adult,male
12727,asian,adult,male
5345,asian,adult,female
11116,asian,adult,female
40893,asian,young-adult,female
26271,asian,adult,female
18379,white,young-adult,female
8680,asian,young-adult,female
1774,white,tenager,male
26929,white,senior,male
17458,asian,adult,female
41430,other,adult,male
5444,white,tenager,female
21985,white,tenager,female
6900,white,tenager,female
16754,white,senior,male
26066,white,senior,female
38014,white,tenager,male
30425,asian,adult,male
3744,asian,adult,male
33323,white,tenager,female
3973,white,adult,male
16095,native,young-adult,female
38408,asian,adult,male
40892,asian,adult,female
33302,other,tenager,female
4820,white,adult,female
41311,other,senior,female
25497,white,adult,female
31398,other,adult,male
14580,other,tenager,female
1398,white,adult,male
44696,other,adult,female
1881,white,senior,male
19860,white,tenager,female
37704,white,tenager,female
8112,white,senior,female
44670,other,tenager,female
20639,white,adult,female
25329,asian,adult,male
24498,asian,adult,female
29649,white,senior,male
1923,white,tenager,female
22126,other,child,female
16557,white,senior,female
43358,white,tenager,male
19003,white,adult,male
18395,other,child,male
23539,white,tenager,female
43015,other,adult,male
23785,white,child,male
16999,white,tenager,female
14387,white,tenager,female
5377,white,senior,male
26539,black,tenager,male
22558,white,adult,male
40800,white,senior,female
39077,white,adult,male
40008,native,adult,male
37239,white,adult,female
13971,white,tenager,female
41960,white,child,female
24842,white,adult,male
34553,native,senior,female
34244,white,tenager,male
44774,white,senior,female
7175,asian,adult,male
8864,black,tenager,male
16067,white,tenager,female
25942,pacific-islander,adult,male
36099,other,adult,male
9832,white,senior,male
548,other,child,male
5693,white,adult,male
3899,white,adult,female
11786,native,tenager,female
39191,white,adult,male
30730,white,adult,female
40356,white,tenager,male
10823,white,adult,male
18247,white,senior,male
43095,other,tenager,male
21483,asian,adult,female
9519,other,tenager,male
40402,white,adult,male
14674,other,adult,female
17506,white,senior,male
31818,white,senior,male
22561,black,adult,female
20214,white,senior,male
11522,white,senior,female
11818,white,senior,female
30766,white,adult,female
38239,black,adult,male
17895,pacific-islander,young-adult,male
28541,white,tenager,female
38408,asian,adult,male
41711,other,adult,female
12762,white,senior,male
41094,native,tenager,male
13622,white,adult,male
26270,asian,adult,male
34104,other,child,female
14724,asian,adult,female
34914,white,child,male
8554,other,young-adult,female
33419,black,tenager,female
27344,other,adult,male
39626,white,senior,female
44527,white,senior,male
31784,white,adult,male
21266,white,senior,female
40128,white,adult,male
11128,asian,adult,male
38580,asian,young-adult,female
24887,white,child,female
26522,asian,tenager,female
9302,white,young-adult,female
43015,other,adult,male
17315,white,adult,male
1892,white,senior,female
44171,other,tenager,female
33416,black,adult,female
36353,white,adult,male
35937,other,tenager,female
32066,white,senior,female
35609,other,adult,male
33400,white,senior,female
17670,white,tenager,male
23540,white,senior,male
36466,black,senior,male
17794,asian,child,female
6482,white,senior,male
33841,other,child,male
29565,other,tenager,female
4413,black,tenager,female
40320,white,adult,female
12660,white,adult,male
44475,asian,adult,female
26135,white,senior,male
7398,white,senior,male
21884,asian,adult,male
31812,white,tenager,male
25526,white,adult,male
21258,white,senior,female
16994,white,senior,female
20149,white,senior,female
6336,white,senior,female
40358,white,adult,male
40244,other,child,female
26820,white,tenager,male
24816,white,adult,female
37254,asian,senior,female
6284,asian,young-adult,female
28778,other,tenager,female
36099,other,adult,male
32965,asian,adult,female
24315,white,senior,male
10535,white,adult,male
42959,white,child,male
6511,white,child,female
44794,white,adult,male
18025,other,adult,male
41669,white,adult,male
6255,white,tenager,female
10987,asian,adult,female
33141,white,adult,male
25426,white,adult,male
39895,white,senior,male
6604,white,adult,male
35042,black,adult,male
44758,white,child,male
13433,white,adult,female
17484,white,adult,male
39544,other,tenager,female
35037,asian,tenager,female
33218,white,adult,male
39507,white,tenager,female
32893,other,adult,male
21093,white,adult,male
16499,white,child,female
3744,asian,adult,male
27241,white,senior,female
2852,white,senior,female
17792,asian,adult,male
18163,asian,young-adult,male
9738,native,adult,male
39796,black,adult,male
5538,white,senior,female
13229,white,child,female
27641,asian,adult,male
24132,white,young-adult,female
18897,white,tenager,female
31877,asian,adult,male
31758,white,tenager,female
42963,white,senior,female
13157,white,adult,female
9336,white,senior,male
36047,native,adult,male
29588,asian,tenager,female
5661,white,child,female
1752,other,adult,female
5216,other,tenager,female
22818,white,adult,male
26641,white,senior,male
21009,white,adult,female
29548,black,senior,female
31706,other,adult,male
10201,white,adult,male
7409,white,senior,male
2539,white,senior,male
43916,white,senior,female
39707,other,young-adult,male
24406,asian,adult,female
4401,white,adult,female
35169,other,tenager,male
12255,white,senior,female
18410,asian,adult,male
41098,other,senior,male
4494,asian,adult,female
32323,black,adult,male
44538,white,senior,female
31212,asian,adult,female
10308,white,senior,female
11287,white,senior,male
28459,asian,adult,male
27700,other,adult,male
39958,white,tenager,male
21084,black,tenager,male
42106,white,senior,female
8389,white,tenager,male
41234,other,adult,female
19990,asian,adult,female
29471,white,tenager,female
36108,native,senior,male
16830,white,adult,female
855,white,adult,female
42266,white,senior,male
30340,white,senior,male
17528,white,adult,female
29390,white,adult,male
19712,asian,tenager,male
32858,white,adult,male
40897,asian,child,male
14750,white,senior,female
38086,asian,tenager,female
27932,other,tenager,female
32966,asian,tenager,female
35936,other,tenager,male
3744,asian,adult,male
42928,other,young-adult,female
28434,other,adult,female
7538,other,adult,male
35703,white,senior,male
9226,other,senior,male
7051,white,adult,female
15015,white,adult,male
28441,white,tenager,male
28896,other,senior,female
19711,asian,adult,female
35909,other,adult,female
29812,white,adult,female
27646,other,child,male
41536,white,adult,female
43318,white,adult,female
90,white,adult,female
760,white,tenager,female
5184,white,adult,male
7393,white,adult,female
6847,black,tenager,female
23349,white,senior,male
15659,white,adult,male
22556,white,adult,male
16497,white,adult,female
32049,white,adult,female
39915,white,senior,male
11099,white,young-adult,male
37934,white,adult,male
36130,black,adult,female
37209,white,adult,female
27636,white,young-adult,male
5708,white,adult,male
8346,white,senior,male
40893,asian,young-adult,female
16736,white,adult,male
33601,asian,adult,male
27456,other,adult,male
596,other,child,male
40161,other,senior,male
35048,white,senior,female
18820,black,young-adult,female
17187,black,tenager,female
33416,black,adult,female
19608,asian,adult,male
5252,white,adult,female
35817,white,adult,male
8336,asian,young-adult,male
8933,black,adult,male
7025,asian,adult,male
42024,white,senior,male
26273,asian,tenager,male
254,white,tenager,male
23182,white,senior,female
30526,white,young-adult,female
41079,white,adult,female
43421,white,senior,female
43281,native,adult,male
6271,asian,adult,male
21517,asian,adult,female
38753,white,adult,female
40551,white,young-adult,male
44475,asian,adult,female
27162,other,adult,male
27908,white,senior,female
42493,white,senior,female
44518,asian,adult,female
3870,asian,adult,female
39976,white,senior,female
42437,asian,adult,female
22024,white,senior,female
40423,white,adult,male
13321,other,tenager,male
39347,white,tenager,female
35589,native,senior,female
26321,asian,young-adult,male
17458,asian,adult,female
8385,white,adult,female
19915,white,adult,female
44036,asian,adult,female
23087,white,young-adult,female
10988,asian,tenager,female
26912,white,adult,male
15224,asian,senior,female
35337,other,child,female
12723,white,tenager,male
5024,white,adult,male
7176,asian,adult,female
20051,white,child,male
482,white,adult,female
37576,white,young-adult,female
42611,white,tenager,female
44399,white,tenager,male
15592,white,young-adult,female
5314,white,adult,male
9503,white,tenager,female
39383,white,adult,male
234,other,tenager,female
21976,white,senior,male
22703,white,senior,male
6166,black,young-adult,male
42588,white,senior,female
43676,white,adult,male
5765,black,adult,female
44300,white,tenager,female
14043,white,adult,female
44373,white,child,female
21682,white,tenager,female
16548,white,adult,male
16750,white,tenager,male
1096,white,senior,female
39084,other,senior,male
44417,white,adult,female
39869,white,senior,male
22108,white,adult,female
6692,white,adult,female
25908,white,senior,male
38413,black,adult,female
3002,native,tenager,female
5213,white,senior,male
40892,asian,adult,female
26082,white,senior,male
13130,white,adult,female
4213,white,adult,male
11089,other,tenager,male
39432,white,senior,male
42281,black,senior,male
1652,white,adult,male
34900,black,adult,male
26606,white,adult,male
44036,asian,adult,female
39988,white,tenager,male
3324,white,young-adult,male
21287,white,senior,male
35663,white,senior,female
19459,white,senior,male
24066,white,senior,male
19440,white,adult,male
3683,white,senior,female
21577,other,tenager,female
29874,other,adult,male
22884,white,tenager,male
20606,white,senior,male
21297,white,senior,female
30277,white,senior,male
2505,white,adult,male
42437,asian,adult,female
22666,white,tenager,female
20504,black,adult,female
22847,white,senior,male
35458,other,senior,female
17681,asian,tenager,male
25819,asian,tenager,male
21687,white,senior,female
8647,white,adult,male
13352,white,child,male
7141,black,adult,female
15079,white,child,female
17519,black,adult,male
19198,white,adult,female
29291,other,adult,male
42870,asian,adult,female
23903,white,adult,female
38235,white,tenager,female
14777,white,senior,female
32814,white,adult,female
36633,white,adult,female
39682,white,adult,female
15274,white,young-adult,female
18721,black,tenager,male
36401,white,senior,female
5207,white,tenager,female
16378,other,tenager,female
30364,white,adult,male
8420,asian,young-adult,female
13523,white,child,male
38467,native,adult,male
25649,white,adult,male
19990,asian,adult,female
42494,other,adult,female
