,SERIALNO,NP,VEH,HINCP,WIF
9948,2019HU0189936,4,2.0,190000.0,2.0
9949,2019HU0191112,4,3.0,80000.0,2.0
9950,2019HU0191175,2,3.0,60200.0,2.0
9951,2019HU0191793,2,2.0,51100.0,
9952,2019HU0191862,0,,,
9953,2019HU0193859,0,,,
9954,2019HU0193960,3,4.0,110000.0,3.0
9955,2019HU0193988,2,2.0,126500.0,0.0
9956,2019HU0194047,4,4.0,166800.0,3.0
9957,2019HU0194200,2,5.0,72000.0,1.0
9958,2019HU0194399,0,,,
9959,2019HU0194403,6,1.0,70000.0,1.0
9960,2019HU0194416,6,3.0,80000.0,3.0
9961,2019HU0194523,2,3.0,56500.0,
9962,2019HU0195269,2,3.0,56800.0,1.0
9963,2019HU0195428,4,2.0,139200.0,2.0
9964,2019HU0195512,0,,,
9965,2019HU0195883,3,2.0,33500.0,1.0
9966,2019HU0196006,0,,,
9967,2019HU0196083,0,,,
9968,2019HU0196743,1,1.0,55400.0,
9969,2019HU0197113,1,1.0,22000.0,
9970,2019HU0197707,3,2.0,155000.0,2.0
9971,2019HU0198025,1,1.0,62800.0,
9972,2019HU0198090,1,1.0,0.0,
9973,2019HU0198517,2,2.0,119600.0,2.0
9974,2019HU0198756,4,3.0,91000.0,2.0
9975,2019HU0198827,2,5.0,50000.0,
9976,2019HU0198909,3,3.0,45500.0,1.0
9977,2019HU0199486,2,2.0,49400.0,0.0
9978,2019HU0199917,2,1.0,42000.0,1.0
9979,2019HU0200753,2,2.0,91040.0,2.0
9980,2019HU0201351,3,2.0,131000.0,2.0
9981,2019HU0202027,1,1.0,9600.0,
9982,2019HU0202135,2,2.0,50000.0,0.0
9983,2019HU0202640,1,0.0,23000.0,
9984,2019HU0203910,3,3.0,149000.0,3.0
9985,2019HU0204096,2,2.0,282600.0,2.0
9986,2019HU0204427,1,1.0,13000.0,
9987,2019HU0204554,1,2.0,46000.0,
9988,2019HU0204686,7,3.0,127300.0,2.0
9989,2019HU0205021,2,2.0,54800.0,1.0
9990,2019HU0205036,2,2.0,144160.0,1.0
9991,2019HU0205354,1,0.0,14500.0,
9992,2019HU0206336,1,3.0,14200.0,
9993,2019HU0206440,5,4.0,116500.0,2.0
9994,2019HU0206591,1,2.0,16000.0,
9995,2019HU0207206,1,2.0,78000.0,
9996,2019HU0207466,0,,,
9997,2019HU0207686,2,3.0,142400.0,
9998,2019HU0208379,0,,,
9999,2019HU0208426,2,3.0,177730.0,2.0
10000,2019HU0208452,1,1.0,10100.0,
10001,2019HU0209393,2,4.0,56000.0,2.0
10002,2019HU0209548,4,1.0,30100.0,1.0
10003,2019HU0209978,2,2.0,133300.0,0.0
10004,2019HU0210422,3,5.0,118000.0,3.0
10005,2019HU0210530,2,2.0,24200.0,2.0
10006,2019HU0210727,4,3.0,113000.0,1.0
10007,2019HU0210730,3,1.0,20000.0,1.0
10008,2019HU0210833,4,3.0,80000.0,2.0
10009,2019HU0210879,2,2.0,8700.0,1.0
10010,2019HU0211258,2,3.0,69900.0,
10011,2019HU0211273,1,1.0,42000.0,
10012,2019HU0211511,1,1.0,21800.0,
10013,2019HU0212513,2,3.0,71000.0,
10014,2019HU0212769,2,2.0,65300.0,
10015,2019HU0212887,2,1.0,14100.0,0.0
10016,2019HU0212936,4,2.0,106000.0,2.0
10017,2019HU0213129,1,0.0,9400.0,
10018,2019HU0213684,3,5.0,68600.0,1.0
10019,2019HU0213768,6,1.0,47500.0,0.0
10020,2019HU0214483,3,3.0,199000.0,2.0
10021,2019HU0214559,2,2.0,53700.0,0.0
10022,2019HU0215005,2,2.0,162800.0,2.0
10023,2019HU0215132,1,2.0,18700.0,
10024,2019HU0215682,2,3.0,236000.0,2.0
10025,2019HU0216534,1,2.0,18000.0,
10026,2019HU0216543,2,3.0,99900.0,1.0
10027,2019HU0216836,4,2.0,63000.0,1.0
10028,2019HU0217109,2,2.0,300000.0,0.0
10029,2019HU0217278,4,3.0,161100.0,2.0
10030,2019HU0217419,5,3.0,315000.0,2.0
10031,2019HU0217454,3,4.0,79000.0,3.0
10032,2019HU0217622,2,3.0,102020.0,2.0
10033,2019HU0217803,2,1.0,20000.0,1.0
10034,2019HU0218683,2,3.0,300670.0,2.0
10035,2019HU0219018,1,2.0,13000.0,
10036,2019HU0219531,1,0.0,24000.0,
10037,2019HU0219754,4,2.0,311000.0,2.0
10038,2019HU0219998,3,2.0,71000.0,2.0
10039,2019HU0221110,2,4.0,25300.0,1.0
10040,2019HU0222369,1,1.0,55000.0,
10041,2019HU0222697,2,1.0,73400.0,0.0
10042,2019HU0222839,2,2.0,67000.0,1.0
10043,2019HU0223038,3,0.0,40000.0,1.0
10044,2019HU0224269,0,,,
10045,2019HU0224433,0,,,
10046,2019HU0224752,1,1.0,50000.0,
10047,2019HU0224931,1,1.0,12000.0,
10048,2019HU0225148,3,3.0,71000.0,3.0
10049,2019HU0225789,1,1.0,26000.0,
10050,2019HU0226173,1,2.0,22000.0,
10051,2019HU0226321,1,1.0,60100.0,
10052,2019HU0226332,11,5.0,56000.0,2.0
10053,2019HU0226560,2,3.0,69300.0,2.0
10054,2019HU0226848,1,2.0,16000.0,
10055,2019HU0227111,1,1.0,50000.0,
10056,2019HU0227147,5,4.0,95000.0,2.0
10057,2019HU0227520,5,4.0,123000.0,3.0
10058,2019HU0227642,0,,,
10059,2019HU0227661,0,,,
10060,2019HU0228483,3,2.0,90000.0,2.0
10061,2019HU0228884,3,3.0,20800.0,2.0
10062,2019HU0229317,2,3.0,87000.0,
10063,2019HU0229484,2,2.0,48300.0,2.0
10064,2019HU0230343,2,3.0,99000.0,2.0
10065,2019HU0231260,4,3.0,85000.0,2.0
10066,2019HU0233434,0,,,
10067,2019HU0233466,1,2.0,12600.0,
10068,2019HU0233491,5,2.0,146200.0,1.0
10069,2019HU0233685,1,0.0,13800.0,
10070,2019HU0233766,2,2.0,68000.0,
10071,2019HU0234234,1,1.0,55000.0,
10072,2019HU0235111,0,,,
10073,2019HU0235765,2,3.0,23120.0,2.0
10074,2019HU0235772,0,,,
10075,2019HU0235944,1,1.0,24000.0,
10076,2019HU0235974,2,2.0,100700.0,2.0
10077,2019HU0237691,1,1.0,26600.0,
10078,2019HU0238754,1,1.0,25000.0,
10079,2019HU0238974,1,1.0,66000.0,
10080,2019HU0239037,1,2.0,32000.0,
10081,2019HU0239755,2,2.0,43500.0,0.0
10082,2019HU0240092,2,1.0,110000.0,2.0
10083,2019HU0240680,4,1.0,116000.0,2.0
10084,2019HU0240987,1,1.0,52000.0,
10085,2019HU0241166,1,1.0,11500.0,
10086,2019HU0242001,3,0.0,0.0,0.0
10087,2019HU0242262,5,3.0,36500.0,2.0
10088,2019HU0242272,1,3.0,55000.0,
10089,2019HU0242542,2,1.0,0.0,0.0
10090,2019HU0242774,3,2.0,133000.0,2.0
10091,2019HU0243099,1,2.0,80000.0,
10092,2019HU0243380,0,,,
10093,2019HU0243833,1,1.0,35000.0,
10094,2019HU0244152,3,2.0,93800.0,1.0
10095,2019HU0244258,1,4.0,38000.0,
10096,2019HU0244528,1,2.0,10800.0,
10097,2019HU0244761,2,2.0,34000.0,1.0
10098,2019HU0244842,1,2.0,14000.0,
10099,2019HU0245345,1,1.0,41200.0,
10100,2019HU0245787,1,1.0,46000.0,
10101,2019HU0245891,1,1.0,20000.0,
10102,2019HU0245894,0,,,
10103,2019HU0245925,1,2.0,40000.0,
10104,2019HU0246335,3,4.0,50400.0,2.0
10105,2019HU0246932,2,4.0,152000.0,2.0
10106,2019HU0247517,5,2.0,18000.0,1.0
10107,2019HU0247818,3,3.0,97100.0,2.0
10108,2019HU0247898,4,1.0,25000.0,1.0
10109,2019HU0247980,1,1.0,16800.0,
10110,2019HU0248317,1,6.0,40000.0,
10111,2019HU0248358,1,1.0,21530.0,
10112,2019HU0248384,3,3.0,98000.0,2.0
10113,2019HU0248464,3,1.0,30000.0,1.0
10114,2019HU0249182,1,3.0,37950.0,
10115,2019HU0250805,5,3.0,56000.0,2.0
10116,2019HU0251607,2,3.0,45000.0,1.0
10117,2019HU0252332,2,1.0,48200.0,0.0
10118,2019HU0252994,1,1.0,29000.0,
10119,2019HU0253133,3,4.0,63100.0,1.0
10120,2019HU0255271,5,2.0,101100.0,2.0
10121,2019HU0256026,3,1.0,35000.0,1.0
10122,2019HU0256033,2,2.0,26000.0,0.0
10123,2019HU0256263,1,1.0,0.0,
10124,2019HU0256627,1,2.0,21400.0,
10125,2019HU0257410,3,2.0,85000.0,2.0
10126,2019HU0257478,2,6.0,170000.0,2.0
10127,2019HU0257521,2,2.0,70000.0,
10128,2019HU0258021,4,2.0,90000.0,2.0
10129,2019HU0258731,2,2.0,22200.0,0.0
10130,2019HU0258776,0,,,
10131,2019HU0259012,1,3.0,388600.0,
10132,2019HU0259654,2,2.0,54400.0,2.0
10133,2019HU0259729,0,,,
10134,2019HU0259958,1,1.0,40000.0,
10135,2019HU0260472,1,1.0,38000.0,
10136,2019HU0260746,2,2.0,75000.0,2.0
10137,2019HU0260792,0,,,
10138,2019HU0261308,0,,,
10139,2019HU0261314,1,3.0,48000.0,
10140,2019HU0261386,2,2.0,98910.0,1.0
10141,2019HU0261697,4,2.0,60000.0,1.0
10142,2019HU0261923,3,4.0,50000.0,2.0
10143,2019HU0262262,2,0.0,51410.0,0.0
10144,2019HU0263709,0,,,
10145,2019HU0263854,4,2.0,30000.0,1.0
10146,2019HU0264265,4,3.0,95000.0,2.0
10147,2019HU0265245,1,3.0,135400.0,
10148,2019HU0265324,2,2.0,68300.0,2.0
10149,2019HU0266268,5,2.0,27000.0,1.0
10150,2019HU0266342,0,,,
10151,2019HU0266538,1,1.0,35000.0,
10152,2019HU0266775,2,2.0,70000.0,2.0
10153,2019HU0266933,1,2.0,29000.0,
10154,2019HU0267321,3,2.0,20800.0,1.0
10155,2019HU0267462,2,2.0,97040.0,2.0
10156,2019HU0267949,2,3.0,44200.0,0.0
10157,2019HU0268048,5,2.0,75000.0,2.0
10158,2019HU0268838,2,5.0,54640.0,2.0
10159,2019HU0269562,3,3.0,64400.0,2.0
10160,2019HU0269715,1,1.0,0.0,
10161,2019HU0269913,2,2.0,98500.0,2.0
10162,2019HU0270067,4,2.0,51600.0,1.0
10163,2019HU0271343,2,5.0,41080.0,
10164,2019HU0271375,1,0.0,22000.0,
10165,2019HU0271559,2,3.0,109000.0,2.0
10166,2019HU0271662,2,2.0,57000.0,0.0
10167,2019HU0271668,5,5.0,103300.0,3.0
10168,2019HU0272130,1,2.0,124400.0,
10169,2019HU0272625,2,2.0,89000.0,2.0
10170,2019HU0273800,2,5.0,162200.0,2.0
10171,2019HU0274051,2,2.0,17200.0,0.0
10172,2019HU0274349,4,5.0,107430.0,2.0
10173,2019HU0274548,3,3.0,25000.0,1.0
10174,2019HU0274598,4,2.0,97400.0,2.0
10175,2019HU0275265,1,2.0,43000.0,
10176,2019HU0275658,2,3.0,60000.0,2.0
10177,2019HU0275770,3,3.0,124000.0,3.0
10178,2019HU0275994,1,0.0,15900.0,
10179,2019HU0276016,3,3.0,133000.0,3.0
10180,2019HU0277678,5,2.0,55000.0,1.0
10181,2019HU0277846,5,2.0,70000.0,2.0
10182,2019HU0278277,1,0.0,1400.0,
10183,2019HU0278482,0,,,
10184,2019HU0278548,0,,,
10185,2019HU0278776,1,1.0,21100.0,
10186,2019HU0278822,4,3.0,70000.0,2.0
10187,2019HU0278994,2,2.0,48800.0,2.0
10188,2019HU0279502,5,3.0,117930.0,3.0
10189,2019HU0279896,2,3.0,55340.0,2.0
10190,2019HU0280157,1,2.0,33300.0,
10191,2019HU0280725,2,2.0,71200.0,1.0
10192,2019HU0280999,2,2.0,92600.0,0.0
10193,2019HU0281109,2,2.0,100500.0,1.0
10194,2019HU0281231,3,2.0,130300.0,1.0
10195,2019HU0281651,2,2.0,126500.0,0.0
10196,2019HU0281919,1,2.0,2400.0,
10197,2019HU0282544,0,,,
10198,2019HU0283257,5,2.0,41900.0,2.0
10199,2019HU0283320,8,3.0,56600.0,2.0
10200,2019HU0284041,2,2.0,75600.0,2.0
10201,2019HU0284733,0,,,
10202,2019HU0284825,2,2.0,117500.0,1.0
10203,2019HU0284956,2,6.0,36000.0,1.0
10204,2019HU0285354,3,4.0,70100.0,1.0
10205,2019HU0285435,1,2.0,22700.0,
10206,2019HU0285956,2,3.0,75000.0,2.0
10207,2019HU0286049,2,3.0,50300.0,2.0
10208,2019HU0286535,6,2.0,155400.0,3.0
10209,2019HU0286651,0,,,
10210,2019HU0287164,2,2.0,146000.0,2.0
10211,2019HU0287216,1,1.0,1300.0,
10212,2019HU0287670,4,2.0,129500.0,2.0
10213,2019HU0287766,3,3.0,255800.0,3.0
10214,2019HU0288306,2,1.0,20400.0,0.0
10215,2019HU0288834,2,2.0,152000.0,2.0
10216,2019HU0289523,2,2.0,110000.0,1.0
10217,2019HU0290256,0,,,
10218,2019HU0290291,1,1.0,19400.0,
10219,2019HU0290616,2,3.0,85000.0,2.0
10220,2019HU0291204,0,,,
10221,2019HU0292140,5,5.0,117000.0,2.0
10222,2019HU0293221,2,2.0,188000.0,1.0
10223,2019HU0293270,1,1.0,30350.0,
10224,2019HU0294307,3,2.0,150000.0,2.0
10225,2019HU0294401,2,2.0,105400.0,1.0
10226,2019HU0294458,0,,,
10227,2019HU0296323,3,1.0,154000.0,1.0
10228,2019HU0297310,5,2.0,38400.0,0.0
10229,2019HU0297483,2,2.0,57200.0,0.0
10230,2019HU0297870,1,1.0,45800.0,
10231,2019HU0297924,2,2.0,37450.0,0.0
10232,2019HU0297969,2,4.0,46200.0,1.0
10233,2019HU0298164,2,4.0,106540.0,2.0
10234,2019HU0298246,2,2.0,164000.0,2.0
10235,2019HU0298544,1,2.0,45250.0,
10236,2019HU0298774,1,1.0,23000.0,
10237,2019HU0299262,2,3.0,79000.0,
10238,2019HU0299940,2,2.0,79000.0,2.0
10239,2019HU0300106,1,1.0,20300.0,
10240,2019HU0300225,3,3.0,131640.0,3.0
10241,2019HU0300344,1,1.0,80000.0,
10242,2019HU0300644,6,2.0,108400.0,1.0
10243,2019HU0300692,3,3.0,109500.0,2.0
10244,2019HU0300743,2,2.0,26200.0,
10245,2019HU0301386,2,2.0,41200.0,0.0
10246,2019HU0303620,4,2.0,88000.0,1.0
10247,2019HU0304011,2,1.0,13500.0,1.0
10248,2019HU0304831,2,2.0,78000.0,1.0
10249,2019HU0305032,3,3.0,291100.0,2.0
10250,2019HU0305726,4,2.0,85000.0,2.0
10251,2019HU0306677,2,4.0,305000.0,1.0
10252,2019HU0307570,3,2.0,87500.0,2.0
10253,2019HU0307662,2,4.0,75600.0,2.0
10254,2019HU0308373,2,2.0,65500.0,2.0
10255,2019HU0309110,2,2.0,101000.0,
10256,2019HU0309202,0,,,
10257,2019HU0309492,2,3.0,77000.0,2.0
10258,2019HU0309576,1,1.0,72000.0,
10259,2019HU0309913,3,2.0,80000.0,1.0
10260,2019HU0310204,1,1.0,52600.0,
10261,2019HU0310671,2,3.0,55000.0,2.0
10262,2019HU0310796,1,1.0,12700.0,
10263,2019HU0311344,3,4.0,135130.0,3.0
10264,2019HU0311834,5,3.0,129000.0,3.0
10265,2019HU0312066,5,1.0,26700.0,1.0
10266,2019HU0312714,1,1.0,54800.0,
10267,2019HU0312921,1,2.0,4700.0,
10268,2019HU0313213,1,2.0,67000.0,
10269,2019HU0313223,1,1.0,10200.0,
10270,2019HU0313411,2,6.0,48050.0,
10271,2019HU0313638,1,1.0,14900.0,
10272,2019HU0314206,2,2.0,450000.0,2.0
10273,2019HU0314285,7,2.0,185000.0,2.0
10274,2019HU0314788,1,2.0,7900.0,
10275,2019HU0315663,2,2.0,100000.0,2.0
10276,2019HU0315957,5,5.0,95100.0,0.0
10277,2019HU0316077,2,2.0,18700.0,0.0
10278,2019HU0317160,0,,,
10279,2019HU0317313,7,3.0,39000.0,1.0
10280,2019HU0317609,2,2.0,175900.0,1.0
10281,2019HU0317727,1,1.0,62000.0,
10282,2019HU0318195,1,1.0,37000.0,
10283,2019HU0318597,1,1.0,38900.0,
10284,2019HU0319339,2,2.0,112800.0,1.0
10285,2019HU0320112,0,,,
10286,2019HU0320234,1,1.0,28000.0,
10287,2019HU0321306,2,1.0,39000.0,1.0
10288,2019HU0321591,2,6.0,75500.0,2.0
10289,2019HU0322332,3,4.0,34940.0,2.0
10290,2019HU0322908,4,2.0,52500.0,1.0
10291,2019HU0323617,3,2.0,75000.0,2.0
10292,2019HU0323701,1,1.0,45240.0,
10293,2019HU0324216,2,1.0,99460.0,1.0
10294,2019HU0324927,3,2.0,148000.0,2.0
10295,2019HU0326260,2,1.0,28000.0,1.0
10296,2019HU0326448,1,2.0,32000.0,
10297,2019HU0327694,1,1.0,24000.0,
10298,2019HU0327767,3,2.0,235000.0,2.0
10299,2019HU0327987,2,4.0,76700.0,1.0
10300,2019HU0328182,0,,,
10301,2019HU0328727,7,6.0,100000.0,1.0
10302,2019HU0328890,2,1.0,83200.0,
10303,2019HU0328990,1,1.0,45500.0,
10304,2019HU0329063,4,3.0,161400.0,2.0
10305,2019HU0329274,1,1.0,49800.0,
10306,2019HU0329380,1,2.0,42400.0,
10307,2019HU0329392,3,1.0,17700.0,0.0
10308,2019HU0329780,0,,,
10309,2019HU0329853,2,2.0,79000.0,2.0
10310,2019HU0329962,2,3.0,53500.0,1.0
10311,2019HU0330628,1,1.0,45200.0,
10312,2019HU0331028,0,,,
10313,2019HU0331126,2,1.0,11000.0,1.0
10314,2019HU0331918,3,3.0,71000.0,3.0
10315,2019HU0332864,2,3.0,72400.0,1.0
10316,2019HU0332980,3,4.0,125000.0,2.0
10317,2019HU0333050,2,1.0,55200.0,0.0
10318,2019HU0333281,2,3.0,111000.0,2.0
10319,2019HU0333321,3,3.0,163960.0,3.0
10320,2019HU0333338,1,1.0,23200.0,
10321,2019HU0333458,2,2.0,68200.0,0.0
10322,2019HU0334156,4,6.0,216550.0,3.0
10323,2019HU0334537,0,,,
10324,2019HU0334852,2,3.0,60000.0,1.0
10325,2019HU0335507,2,2.0,108000.0,2.0
10326,2019HU0336034,1,2.0,48980.0,
10327,2019HU0336834,3,2.0,28000.0,1.0
10328,2019HU0337041,0,,,
10329,2019HU0337266,2,2.0,5000.0,0.0
10330,2019HU0337642,5,5.0,32000.0,2.0
10331,2019HU0338335,5,2.0,440000.0,2.0
10332,2019HU0338499,1,2.0,30404.0,
10333,2019HU0338583,2,2.0,228400.0,0.0
10334,2019HU0338647,2,3.0,109200.0,2.0
10335,2019HU0338653,2,2.0,50600.0,2.0
10336,2019HU0338896,2,3.0,39500.0,
10337,2019HU0339149,2,4.0,91900.0,1.0
10338,2019HU0339983,3,5.0,126050.0,3.0
10339,2019HU0340029,3,4.0,23500.0,2.0
10340,2019HU0340251,0,,,
10341,2019HU0340380,4,2.0,238000.0,2.0
10342,2019HU0340581,2,3.0,71500.0,2.0
10343,2019HU0341457,1,0.0,7310.0,
10344,2019HU0342206,7,1.0,0.0,0.0
10345,2019HU0342848,2,3.0,134200.0,2.0
10346,2019HU0342944,0,,,
10347,2019HU0343575,0,,,
10348,2019HU0343732,1,1.0,40000.0,
10349,2019HU0344671,1,1.0,54000.0,
10350,2019HU0345460,1,1.0,10200.0,
10351,2019HU0346275,2,3.0,75200.0,1.0
10352,2019HU0346565,2,3.0,49000.0,2.0
10353,2019HU0347029,2,2.0,72000.0,2.0
10354,2019HU0347700,5,3.0,114800.0,3.0
10355,2019HU0348307,0,,,
10356,2019HU0348603,2,3.0,241200.0,2.0
10357,2019HU0348726,2,5.0,54500.0,2.0
10358,2019HU0348825,1,1.0,200000.0,
10359,2019HU0348865,3,2.0,68000.0,1.0
10360,2019HU0349756,2,1.0,24000.0,0.0
10361,2019HU0349777,4,2.0,89590.0,2.0
10362,2019HU0350034,2,1.0,24300.0,0.0
10363,2019HU0351247,3,2.0,50000.0,2.0
10364,2019HU0352099,2,3.0,261000.0,2.0
10365,2019HU0352359,2,4.0,63000.0,2.0
10366,2019HU0353548,3,4.0,131000.0,1.0
10367,2019HU0354535,3,3.0,44000.0,1.0
10368,2019HU0354651,1,1.0,9800.0,
10369,2019HU0354750,0,,,
10370,2019HU0354984,4,2.0,66000.0,2.0
10371,2019HU0355483,3,4.0,123300.0,3.0
10372,2019HU0355492,2,2.0,122600.0,2.0
10373,2019HU0355689,1,1.0,52000.0,
10374,2019HU0355770,1,1.0,53700.0,
10375,2019HU0356482,6,4.0,118300.0,3.0
10376,2019HU0356749,1,1.0,95370.0,
10377,2019HU0357215,2,2.0,82800.0,1.0
10378,2019HU0357528,0,,,
10379,2019HU0358129,1,0.0,0.0,
10380,2019HU0358501,0,,,
10381,2019HU0359323,2,2.0,28000.0,1.0
10382,2019HU0360232,0,,,
10383,2019HU0360444,2,3.0,311500.0,2.0
10384,2019HU0360961,0,,,
10385,2019HU0361207,2,2.0,48800.0,
10386,2019HU0361314,0,,,
10387,2019HU0362224,2,3.0,128000.0,
10388,2019HU0362851,1,0.0,26400.0,
10389,2019HU0362911,1,2.0,40000.0,
10390,2019HU0363044,5,5.0,140600.0,3.0
10391,2019HU0363981,1,3.0,50500.0,
10392,2019HU0364111,5,2.0,50000.0,1.0
10393,2019HU0364165,2,4.0,110200.0,1.0
10394,2019HU0365210,2,2.0,159000.0,2.0
10395,2019HU0366344,2,2.0,43730.0,1.0
10396,2019HU0366897,1,3.0,10840.0,
10397,2019HU0367542,1,1.0,23200.0,
10398,2019HU0367545,4,4.0,61000.0,1.0
10399,2019HU0367676,4,2.0,55000.0,2.0
10400,2019HU0368951,0,,,
10401,2019HU0368963,2,1.0,36000.0,1.0
10402,2019HU0369531,2,2.0,49700.0,2.0
10403,2019HU0369852,2,2.0,60000.0,1.0
10404,2019HU0370425,0,,,
10405,2019HU0370496,3,1.0,41000.0,1.0
10406,2019HU0370887,2,4.0,100000.0,1.0
10407,2019HU0371007,2,2.0,38500.0,0.0
10408,2019HU0371430,2,0.0,6000.0,0.0
10409,2019HU0371453,1,4.0,27500.0,
10410,2019HU0371465,4,3.0,30000.0,3.0
10411,2019HU0371551,3,2.0,48000.0,1.0
10412,2019HU0372140,2,4.0,55000.0,2.0
10413,2019HU0372190,1,1.0,68000.0,
10414,2019HU0372259,1,1.0,54900.0,
10415,2019HU0373315,4,3.0,100600.0,2.0
10416,2019HU0373651,5,4.0,106200.0,3.0
10417,2019HU0374119,2,2.0,101600.0,0.0
10418,2019HU0374317,1,1.0,44000.0,
10419,2019HU0375210,2,2.0,6000.0,0.0
10420,2019HU0375336,3,3.0,157200.0,2.0
10421,2019HU0375432,2,1.0,30400.0,0.0
10422,2019HU0376238,2,2.0,55900.0,1.0
10423,2019HU0376844,2,2.0,73800.0,2.0
10424,2019HU0376859,0,,,
10425,2019HU0376951,4,3.0,90600.0,1.0
10426,2019HU0376962,3,2.0,59000.0,2.0
10427,2019HU0377018,1,1.0,26000.0,
10428,2019HU0377057,2,5.0,345400.0,2.0
10429,2019HU0377985,2,1.0,28000.0,
10430,2019HU0378020,3,2.0,67910.0,2.0
10431,2019HU0378166,2,1.0,45500.0,1.0
10432,2019HU0378287,1,2.0,48000.0,
10433,2019HU0378385,0,,,
10434,2019HU0378579,1,2.0,57000.0,
10435,2019HU0379212,0,,,
10436,2019HU0380030,1,3.0,200000.0,
10437,2019HU0380698,4,3.0,58000.0,1.0
10438,2019HU0381204,1,1.0,1300.0,
10439,2019HU0381278,4,3.0,88500.0,2.0
10440,2019HU0381468,2,3.0,150400.0,2.0
10441,2019HU0381697,2,2.0,21600.0,0.0
10442,2019HU0381959,1,2.0,20000.0,
10443,2019HU0382020,5,2.0,60000.0,2.0
10444,2019HU0382151,1,0.0,19000.0,
10445,2019HU0382814,2,3.0,46350.0,2.0
10446,2019HU0382838,0,,,
10447,2019HU0383646,2,6.0,103000.0,
10448,2019HU0383699,2,2.0,29000.0,1.0
10449,2019HU0383893,0,,,
10450,2019HU0383925,1,1.0,46000.0,
10451,2019HU0384055,1,1.0,7100.0,
10452,2019HU0384465,1,1.0,26800.0,
10453,2019HU0384497,3,4.0,112400.0,3.0
10454,2019HU0384832,3,6.0,96000.0,3.0
10455,2019HU0385876,1,2.0,134400.0,
10456,2019HU0385986,2,2.0,123600.0,2.0
10457,2019HU0386063,2,2.0,54000.0,2.0
10458,2019HU0386153,1,1.0,13000.0,
10459,2019HU0386672,2,1.0,52600.0,2.0
10460,2019HU0387052,2,3.0,61000.0,2.0
10461,2019HU0387085,4,3.0,60100.0,1.0
10462,2019HU0387565,2,2.0,61160.0,
10463,2019HU0387905,1,1.0,55000.0,
10464,2019HU0388952,3,2.0,113200.0,2.0
10465,2019HU0389444,2,2.0,92200.0,1.0
10466,2019HU0389670,4,5.0,218000.0,3.0
10467,2019HU0389757,0,,,
10468,2019HU0390155,4,4.0,150000.0,2.0
10469,2019HU0390373,3,2.0,134080.0,
10470,2019HU0390640,1,1.0,23300.0,
10471,2019HU0390668,4,3.0,90000.0,2.0
10472,2019HU0391040,4,3.0,132000.0,2.0
10473,2019HU0391138,2,2.0,110400.0,0.0
10474,2019HU0391867,1,1.0,13200.0,
10475,2019HU0392251,7,2.0,72000.0,1.0
10476,2019HU0392991,2,3.0,71040.0,2.0
10477,2019HU0393064,1,2.0,10600.0,
10478,2019HU0393359,1,1.0,50000.0,
10479,2019HU0393428,1,1.0,20000.0,
10480,2019HU0393474,2,2.0,31100.0,1.0
10481,2019HU0393999,1,2.0,91200.0,
10482,2019HU0394299,3,3.0,140000.0,3.0
10483,2019HU0395247,1,1.0,36200.0,
10484,2019HU0395274,6,4.0,11300.0,2.0
10485,2019HU0395594,1,2.0,60000.0,
10486,2019HU0395706,1,1.0,32000.0,
10487,2019HU0396324,1,1.0,387000.0,
10488,2019HU0396355,2,0.0,101640.0,2.0
10489,2019HU0397057,2,3.0,122100.0,1.0
10490,2019HU0397390,1,4.0,17100.0,
10491,2019HU0397674,4,1.0,118700.0,1.0
10492,2019HU0398565,2,3.0,48200.0,0.0
10493,2019HU0398779,1,2.0,40000.0,
10494,2019HU0398819,2,1.0,25200.0,0.0
10495,2019HU0399796,2,2.0,50000.0,1.0
10496,2019HU0399826,1,1.0,30000.0,
10497,2019HU0399830,4,2.0,198000.0,2.0
10498,2019HU0399933,2,4.0,111900.0,1.0
10499,2019HU0400119,2,1.0,36100.0,1.0
10500,2019HU0400164,1,1.0,4280.0,
10501,2019HU0400356,2,2.0,61000.0,
10502,2019HU0400438,0,,,
10503,2019HU0400453,4,2.0,188000.0,2.0
10504,2019HU0400564,1,1.0,47600.0,
10505,2019HU0401111,3,5.0,291000.0,3.0
10506,2019HU0401304,1,1.0,9000.0,
10507,2019HU0401369,2,4.0,117000.0,1.0
10508,2019HU0401378,2,2.0,41950.0,0.0
10509,2019HU0401844,0,,,
10510,2019HU0402408,1,1.0,17200.0,
10511,2019HU0403569,2,4.0,95400.0,2.0
10512,2019HU0403602,2,3.0,88200.0,
10513,2019HU0403633,5,2.0,35000.0,1.0
10514,2019HU0404123,2,3.0,79000.0,2.0
10515,2019HU0404817,0,,,
10516,2019HU0405234,2,2.0,71400.0,0.0
10517,2019HU0405367,2,2.0,36600.0,0.0
10518,2019HU0405710,5,4.0,52400.0,2.0
10519,2019HU0405989,4,3.0,79700.0,2.0
10520,2019HU0406313,2,2.0,64000.0,2.0
10521,2019HU0406526,4,4.0,75500.0,3.0
10522,2019HU0407159,1,6.0,100000.0,
10523,2019HU0407439,3,2.0,32700.0,2.0
10524,2019HU0407456,2,3.0,38400.0,2.0
10525,2019HU0407472,1,2.0,36000.0,
10526,2019HU0407735,2,2.0,14100.0,0.0
10527,2019HU0407834,3,3.0,75000.0,2.0
10528,2019HU0408463,4,4.0,93000.0,3.0
