Household Identifier,Person Identifier,"Incrementing travel day trip number, starting at 1 for each person in the file",Trip Start Time (HHMM),Trip End Time (HHMM),Trip Duration in Minutes,"Trip distance in miles, derived from route geometry returned by Google Maps API, or from reported loop-trip distance","Trip Mode, derived",Count of People on Trip,Count of Household Members on Trip,Household Vehicle Identifier Used on Trip,Transit wait time in minutes,Count of Transfers,Trip Time to Transit Station in Minutes,Parked or Dropped Off at Station,Time to Destination from Transit in Minutes,Person Identifier Who Drove on Trip,Trip Origin Purpose,Trip origin and destination at identical location,Household Vehicle Used on Trip,Household member drove on trip,Number of household members on trip including respondent,Number of non-household members on trip,Number of people on trip including respondent,Respondent was passenger on trip,Public transportation used on trip,"Generalized purpose of trip, home-based and non-home based",Time at destination,Weekend trip,"Trip distance in miles for personally driven vehicle trips, derived from route geometry returned by Google Maps API",Respondent drove on trip,Trip purpose summary,Household Person Identifier on Trip: 1,Household Person Identifier on Trip: 2,Household Person Identifier on Trip: 3,Household Person Identifier on Trip: 4,Household Person Identifier on Trip: 5,Household Person Identifier on Trip: 6,Household Person Identifier on Trip: 7,Household Person Identifier on Trip: 8,Household Person Identifier on Trip: 9,Household Person Identifier on Trip: 10,Household Person Identifier on Trip: 11,Household Person Identifier on Trip: 12,Household Person Identifier on Trip: 13,Unique identifier for every trip record in the file,Walk as mode used to get to public transit?,POV as mode used to get to public transit?,Bus as mode used to get to public transit?,Rail as mode used to get to public transit?,Subway as mode used to get to public transit?,Other mode used to get to public transit?,Walk as mode used to get from public transit?,POV as mode used to get from public transit?,Bus as mode used to get from public transit?,Rail as mode used to get from public transit?,Subway as mode used to get from public transit?,Other mode used to get from public transit?,Trip Destination Purpose,Travel day - day of week,Home Ownership,Count of household members,Count of household vehicles,Household income,Number of drivers in household,Household state,State FIPS for household address,Count of adult household members at least 18 years old,Number of workers in household,Date of travel day (YYYYMM),Person identifier of household respondent,"Life Cycle classification for the household, derived by attributes pertaining to age, relationship, and work status.","Metropolitan Statistical Area (MSA) category for the household's home address, based on household's home geocode and TIGER/Line Shapefiles.","Population size category of the Metropolitan Statistical Area (MSA), from the 2010-2014 five-year American Community Survey (ACS) API.",MSA heavy rail status for household,"Household's urban area classification, based on home address and 2014 TIGER/Line Shapefile",Urban area size where home address is located,Household in urban/rural area,"Price of gasoline, in cents, on respondent's travel day",2010 Census division classification for the respondent's home address,Census region classification for home address,"Grouping of household by combination of census division, MSA status, and presence of a subway system when population greater than 1 million",Race of household respondent,Hispanic status of household respondent,Core Based Statistical Area (CBSA) FIPS code for the respondent's home address,Sample where the case originated,Age,Educational Attainment,Gender,Primary Activity in Previous Week,Trip info from respondent or proxy,Worker status,"Driver status, derived",Final trip weight,Travel day trip purpose consistent with 1990 NPTS design.,"Trip distance in miles, adjusted for comparability to past surveys",Age (imputed),Gender (imputed),Vehicle Type,Urban / Rural indicator - Trip Origin Block group,Urban / Rural indicator - Trip Destination Block group,Category of the percent of renter-occupied housing in the census tract of the trip origin's location,Category of population density (persons per square mile) in the census tract of the trip origin's location,Category of housing units per square mile in the census tract of the trip origin's location,Category of workers per square mile in the census tract of the trip origin's location,Category of the percent of renter-occupied housing in the census block group of the trip origin's location,Category of population density (persons per square mile) in the census block group of the trip origin's location,Category of housing units per square mile in the census block group of the trip origin's location,Category of the percent of renter-occupied housing in the census tract of the trip destination's location,Category of population density (persons per square mile) in the census tract of the trip destination's location,Category of housing units per square mile in the census tract of the trip destination's location,Category of workers per square mile in the census tract of the trip destination's location,Category of the percent of renter-occupied housing in the census block group of the trip destination's location,Category of population density (persons per square mile) in the census block group of the trip destination's location,Category of housing units per square mile in the census block group of the trip destination's location
30098719,01,01,0930,0945,15,4.251,06,1,1,01,-1,-1,-1,-1,-1,01,01,02,01,01,2,0,2,02,02,HBSOCREC,15,01,4.251,01,50,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300987190101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,01,01,3,2,07,2,CA,06,3,0,201610,01,10,02,05,02,04,06,02,274.3,09,04,92,01,02,41740,02,66,03,01,06,01,02,01,119116.70207165,10,4.7402901,66,01,04,R,R,40,50,50,25,20,50,50,40,50,50,25,30,50,50
30107151,01,06,1405,1410,5,0.13,01,1,0,-1,-1,-1,-1,-1,-1,-1,14,02,02,-1,1,1,2,-1,02,NHB,5,01,-1,-1,40,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,301071510106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,07,02,1,1,09,1,GA,13,1,1,201611,01,01,03,01,02,01,01,01,232.4,05,03,53,01,02,XXXXX,01,25,04,02,01,01,01,01,136227.452443391,04,0.13,25,02,-1,C,C,40,7000,3000,3000,40,7000,3000,40,7000,3000,3000,40,7000,3000
30465884,02,05,1537,1545,8,3.048,05,1,1,01,-1,-1,-1,-1,-1,02,06,02,01,01,2,0,2,02,02,NHB,10,02,3.048,01,40,02,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,304658840205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,02,01,4,2,11,2,WI,55,2,1,201607,01,06,02,04,02,01,04,01,216.5,03,02,32,01,02,33340,02,49,04,02,04,01,02,01,26091.6466160609,03,3.3988248,49,02,02,T,T,50,750,300,750,05,300,300,0,300,300,150,0,300,300
40626314,01,02,1500,1515,15,1.18,05,0,0,01,-1,-1,-1,-1,-1,01,14,02,01,01,1,0,1,02,02,NHB,45,02,1.18,01,40,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,406263140102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,06,02,1,1,-8,1,NC,37,1,0,201611,01,01,03,03,02,01,02,01,232.7,05,03,53,02,02,XXXXX,02,38,04,02,05,01,02,01,514019.429590313,03,1.315818,38,02,02,S,T,05,1500,300,750,05,3000,750,05,1500,300,750,05,1500,300
30349082,02,02,0750,0756,6,3.019,06,0,0,01,-1,-1,-1,-1,-1,02,06,02,01,01,1,0,1,02,02,NHB,546,02,3.019,01,10,02,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,303490820202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,05,01,4,3,07,2,GA,13,2,2,201608,01,04,04,06,02,04,06,02,217.5,05,03,54,01,02,XXXXX,02,33,05,01,01,01,01,01,344077.7222479,01,3.2408965,33,01,04,T,T,30,300,50,75,40,300,300,30,300,50,75,40,1500,750
40590757,02,02,1600,1800,120,43.245,06,0,0,97,-1,-1,-1,-1,-1,02,03,02,02,01,1,0,1,02,02,HBW,-9,02,43.245,01,01,02,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,405907570202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,03,01,5,2,06,2,CA,06,2,1,201702,01,06,03,03,02,01,01,01,280.1,09,04,93,01,01,XXXXX,02,36,02,01,02,02,01,01,647768.053127143,01,46.4235075,36,01,-1,S,C,05,3000,1500,1500,05,7000,1500,30,7000,3000,5000,05,7000,3000
40148729,02,05,1129,1135,6,0.917,06,1,1,02,-1,-1,-1,-1,-1,02,11,02,01,01,2,0,2,02,02,HBSHOP,588,02,0.917,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,401487290205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,05,01,2,2,01,1,AZ,04,2,0,201702,02,10,02,05,02,01,04,01,281.9,08,04,82,01,02,38060,02,63,04,01,06,01,02,01,394957.983120365,06,1.0225467,63,01,04,U,U,60,7000,7000,3000,70,17000,7000,30,3000,3000,3000,20,7000,3000
30154055,02,03,1400,1410,10,2.745,04,0,0,02,-1,-1,-1,-1,-1,02,03,02,01,01,1,0,1,02,02,HBW,35,02,2.745,01,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,301540550203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,02,2,2,04,2,TX,48,2,2,201610,01,02,03,02,02,01,01,01,215.3,07,03,73,01,02,XXXXX,02,35,02,01,01,02,01,01,178739.92884134,01,2.9467575,35,01,03,C,C,40,3000,1500,750,20,3000,750,50,3000,1500,1500,50,7000,3000
30100171,01,03,1345,1430,45,47.094,04,1,0,97,-1,-1,-1,-1,-1,97,15,02,02,02,1,1,2,01,02,NHB,30,01,-1,02,40,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,301001710103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,01,01,1,1,06,1,TX,48,1,0,201608,01,09,03,01,02,01,01,01,205.2,07,03,73,01,02,XXXXX,02,92,05,02,06,01,02,01,82840.0083717098,03,52.5145194,92,02,-1,R,S,20,50,50,25,20,300,300,50,1500,750,350,30,1500,750
30031040,01,01,0900,0910,10,1.681,04,0,0,01,-1,-1,-1,-1,-1,01,01,02,01,01,1,0,1,02,02,HBSHOP,5,01,1.681,01,40,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300310400101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,07,02,2,2,05,2,NY,36,2,2,201607,01,02,03,01,02,01,01,01,243.6,02,01,23,01,02,XXXXX,02,43,02,01,02,01,01,01,12131.0804694374,03,1.8744831,43,01,03,S,C,40,1500,750,750,50,1500,750,70,3000,1500,750,80,1500,750
30199299,02,03,1730,1830,60,1,01,1,1,-1,-1,-1,-1,-1,-1,-1,01,01,02,-1,2,0,2,-1,02,HBO,-9,02,-1,-1,01,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,301992990203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,03,01,3,7,05,2,TX,48,2,1,201610,01,06,04,06,02,04,06,02,212.0,07,03,74,01,02,XXXXX,02,50,02,02,01,02,01,01,146066.74685896,10,1,50,02,-1,R,R,20,50,50,25,20,50,50,20,50,50,25,20,50,50
30522516,01,01,0700,0745,45,18.264,05,1,0,02,-1,-1,-1,-1,-1,01,01,02,01,01,1,1,2,02,02,HBW,-9,02,18.264,01,10,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,305225160101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,03,01,4,4,08,3,CA,06,2,2,201607,01,06,04,06,02,02,06,01,282.6,09,04,94,03,02,XXXXX,02,49,04,01,01,01,01,01,29203.2499291728,01,19.606404,49,01,02,S,T,40,3000,1500,750,30,3000,1500,50,1500,750,750,70,7000,3000
30107839,02,01,0845,0900,15,3.047,03,2,2,01,-1,-1,-1,-1,-1,01,01,02,01,01,3,0,3,01,02,HBSOCREC,75,01,-1,02,50,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,301078390201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,07,01,3,1,10,1,DC,11,1,1,201611,01,03,01,05,01,01,05,01,241.0,05,03,51,01,02,47900,01,6,-1,01,-1,02,-1,-1,367064.283050494,10,3.3977097,6,01,01,U,U,30,7000,3000,5000,05,3000,1500,70,30000,17000,5000,50,17000,17000
40215978,05,01,0800,0835,35,17.696,04,2,2,01,-1,-1,-1,-1,-1,01,01,02,01,01,3,0,3,01,02,HBO,381,02,-1,02,20,01,02,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,402159780501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,08,02,01,5,3,08,2,CA,06,2,2,201702,01,06,03,02,02,04,06,02,286.7,09,04,93,01,02,XXXXX,02,12,-1,02,-1,02,-1,-1,34804.0137682911,05,19.7328096,12,02,03,R,C,20,50,50,25,20,50,50,05,7000,1500,3000,20,7000,1500
30071852,01,01,0800,0805,5,0.711,03,1,1,01,-1,-1,-1,-1,-1,01,01,02,01,01,2,0,2,02,02,HBO,5,02,0.711,01,70,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300718520101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,04,01,3,2,06,2,NY,36,2,2,201609,01,04,01,05,01,01,05,01,235.6,02,01,21,01,02,35620,02,32,04,02,01,01,01,01,52100.2670039014,04,0.7928361,32,02,01,C,C,05,3000,750,1500,05,7000,1500,05,3000,750,1500,05,7000,1500
30019388,02,02,1200,1220,20,13.782,04,2,2,01,-1,-1,-1,-1,-1,01,19,02,01,01,3,0,3,01,02,NHB,10,01,-1,02,80,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300193880202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,01,02,3,3,06,1,GA,13,1,1,201609,01,05,03,01,02,04,06,02,232.8,05,03,53,01,02,XXXXX,02,12,-1,01,-1,02,-1,-1,116501.927026548,10,15.3683082,12,01,03,R,T,20,50,50,25,30,50,50,40,750,300,150,40,750,300
40422922,02,01,2010,2028,18,4.476,03,1,0,01,-1,-1,-1,-1,-1,02,01,02,01,01,1,1,2,02,02,HBW,-9,02,4.476,01,10,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,404229220201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,04,01,2,2,-7,2,NC,37,2,2,201611,01,02,03,01,02,01,01,01,223.5,05,03,53,-7,02,XXXXX,02,58,02,01,01,01,01,01,40515.0726515296,01,4.804986,58,01,01,C,S,60,7000,1500,1500,50,3000,1500,60,1500,750,750,60,1500,750
40775234,01,03,2015,2035,20,4.5,06,1,1,04,-1,-1,-1,-1,-1,01,13,02,01,01,2,0,2,02,02,HBSHOP,-9,02,4.5,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,407752340103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,01,2,5,05,2,NC,37,2,0,201703,01,10,04,06,02,04,06,02,236.9,05,03,54,97,01,XXXXX,02,55,03,01,06,01,02,01,140285.473120687,06,5.01795,55,01,04,S,C,30,1500,750,750,40,1500,750,90,7000,7000,3000,90,7000,3000
30215260,02,02,1430,1545,75,62.142,05,6,0,97,-1,-1,-1,-1,-1,97,03,02,02,02,1,6,7,01,02,NHB,12,02,-1,02,97,02,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,302152600202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,04,01,4,2,06,2,CA,06,2,2,201607,01,06,02,04,02,02,06,01,278.7,09,04,92,97,01,40900,02,39,02,01,01,01,01,01,315486.040048334,11,69.2945442,39,01,-1,C,U,70,3000,1500,1500,70,1500,750,20,7000,3000,3000,20,7000,3000
40750822,01,04,1015,1110,55,7.346,03,1,0,97,-1,-1,-1,-1,-1,97,07,02,02,02,1,1,2,01,02,NHB,170,02,-1,02,30,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,407508220104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,05,01,3,3,06,1,GA,13,3,1,201612,01,10,03,01,02,01,01,01,239.6,05,03,53,01,02,XXXXX,02,60,04,02,02,01,01,01,34603.6193599295,06,8.1915246,60,02,-1,S,S,0,50,50,25,0,50,50,50,3000,1500,1500,70,3000,1500
30449206,01,01,1500,1518,18,2.413,04,3,3,01,-1,-1,-1,-1,-1,02,01,02,01,01,4,0,4,01,02,HBSHOP,12,02,-1,02,40,01,01,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,304492060101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,05,01,5,3,03,3,SC,45,4,2,201606,01,06,03,03,02,04,06,02,242.6,05,03,53,01,02,XXXXX,02,27,03,02,03,01,01,01,298205.074994404,03,2.6907363,27,02,03,R,R,20,50,50,25,20,50,50,20,300,50,75,20,50,50
40170896,03,02,2130,2145,15,4.326,03,3,3,02,-1,-1,-1,-1,-1,04,03,02,01,01,4,0,4,01,02,HBW,-9,01,-1,02,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,401708960302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,07,01,4,4,09,3,TN,47,3,3,201704,01,08,03,03,02,01,02,01,245.4,06,03,63,97,02,XXXXX,01,16,01,02,05,02,01,02,5128908.31531392,01,4.643961,16,02,01,T,S,30,1500,300,350,30,1500,300,05,1500,750,750,0,3000,750
30492131,01,03,1606,1613,7,0.875,03,0,0,01,-1,-1,-1,-1,-1,01,11,02,01,01,1,0,1,02,02,HBSHOP,-9,02,0.875,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,304921310103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,04,01,1,1,-7,1,WI,55,1,0,201605,01,09,04,06,02,02,06,01,220.2,03,02,34,01,02,XXXXX,02,81,01,02,06,01,02,01,54913.8417881294,08,0.9757125,81,02,01,C,C,60,1500,750,750,60,7000,3000,60,1500,750,750,30,7000,3000
40551928,01,05,1308,1340,32,13.436,03,1,1,01,-1,-1,-1,-1,-1,01,06,02,01,01,2,0,2,02,02,NHB,112,02,13.436,01,50,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,405519280105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,05,02,3,2,06,2,CA,06,2,1,201703,01,04,01,05,01,01,05,01,291.8,09,04,91,01,02,41860,02,44,05,02,97,01,01,01,258349.191263271,10,14.9824836,44,02,01,S,R,30,7000,3000,3000,05,7000,1500,05,300,50,75,05,50,50
40653907,02,06,1125,1150,25,14.827,04,2,0,02,-1,-1,-1,-1,-1,02,06,02,01,01,1,2,3,02,02,NHB,5,02,14.827,01,70,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,406539070206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,06,01,3,2,08,2,WI,55,3,2,201704,01,02,03,01,02,01,01,01,237.2,03,02,33,01,02,XXXXX,02,61,03,02,04,02,02,01,72000.0824059234,04,16.5335877,61,02,03,T,C,50,750,300,350,40,3000,1500,50,1500,750,750,30,3000,1500
30542751,02,07,1710,1840,90,43.129,03,1,1,01,-1,-1,-1,-1,-1,02,14,02,01,01,2,0,2,02,02,NHB,45,02,43.129,01,40,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,305427510207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,05,01,2,2,06,2,AZ,04,2,0,201609,01,10,03,01,02,04,06,02,265.6,08,04,83,06,01,XXXXX,02,74,02,01,06,02,02,01,58571.9486347576,04,48.0931479,74,01,01,T,R,20,300,300,150,20,1500,750,05,50,50,25,05,50,50
30357839,03,03,1230,1240,10,1.163,03,1,0,04,-1,-1,-1,-1,-1,03,13,02,01,01,1,1,2,02,02,NHB,140,02,1.163,01,20,02,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,303578390303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,08,02,01,4,4,11,4,CO,08,3,4,201605,01,08,02,04,02,01,04,01,233.0,08,04,82,01,02,19740,01,18,01,02,05,01,01,01,5141528.85617515,05,1.2968613,18,02,01,C,C,05,3000,1500,1500,20,7000,3000,05,3000,1500,1500,20,7000,3000
40633652,01,06,1300,1310,10,0.73,01,0,0,-1,-1,-1,-1,-1,-1,-1,02,02,02,-1,1,0,1,-1,02,HBSHOP,45,02,-1,-1,80,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,406336520106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,06,01,1,1,08,1,OH,39,1,1,201611,01,01,02,04,02,02,06,01,217.4,03,02,32,01,02,17140,01,60,05,01,01,01,01,01,881113.40787098,10,0.73,60,01,-1,S,S,50,750,300,350,30,1500,750,50,750,300,350,30,1500,750
40771629,01,03,1415,1435,20,3.919,05,1,0,03,-1,-1,-1,-1,-1,01,11,02,01,01,1,1,2,02,02,NHB,10,01,3.919,01,40,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,407716290103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,01,01,1,5,11,1,GA,13,1,1,201702,01,01,03,01,02,04,06,02,236.6,05,03,53,01,02,XXXXX,02,59,05,01,01,01,01,01,41149.4845570593,03,4.3700769,59,01,02,T,T,50,1500,750,750,70,1500,750,30,750,300,350,30,750,300
30415525,01,05,2107,2120,13,5.27,06,0,0,02,-1,-1,-1,-1,-1,01,13,02,01,01,1,0,1,02,02,HBSHOP,-9,02,5.27,01,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,304155250105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,03,02,2,2,06,2,GA,13,2,2,201606,01,02,03,01,02,01,01,01,233.2,05,03,53,01,02,XXXXX,02,54,02,01,01,01,01,01,133674.916761399,01,5.657345,54,01,04,C,C,70,1500,1500,750,60,1500,750,40,1500,750,750,30,3000,750
40726229,01,01,0830,0845,15,12.8,06,1,0,03,-1,-1,-1,-1,-1,01,01,02,01,01,1,1,2,02,02,HBSHOP,105,02,12.8,01,80,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,407262290101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,04,02,2,3,06,2,NC,37,2,1,201702,01,10,04,06,02,04,06,02,236.6,05,03,54,01,02,XXXXX,02,66,03,01,06,01,02,01,101209.880382307,10,14.27328,66,01,05,R,T,05,50,50,25,05,300,300,20,300,50,75,20,300,50
30451248,01,05,1845,1900,15,0.603,01,1,0,-1,-1,-1,-1,-1,-1,-1,17,02,02,-1,1,1,2,-1,02,NHB,180,01,-1,-1,80,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,304512480105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,06,01,1,1,06,1,SD,46,1,1,201609,01,01,03,01,02,01,01,01,226.9,04,02,43,01,02,XXXXX,01,60,05,02,01,01,01,01,143760.990656073,10,0.603,60,02,-1,C,C,60,7000,3000,5000,70,7000,7000,70,7000,3000,3000,90,7000,3000
30078752,02,03,1308,1333,25,14.136,04,4,3,01,-1,-1,-1,-1,-1,02,03,02,01,01,4,1,5,02,02,NHB,87,02,14.136,01,40,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,300787520203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,03,01,4,1,05,2,NC,37,2,1,201606,01,06,02,04,02,01,04,01,233.2,05,03,52,02,01,16740,02,34,02,02,01,01,01,01,955443.473223969,03,15.7630536,34,02,03,C,T,05,3000,750,1500,05,3000,750,20,1500,300,750,70,300,300
40060310,01,05,1030,1040,10,3.783,06,0,0,01,-1,-1,-1,-1,-1,01,01,02,01,01,1,0,1,02,02,HBSHOP,5,01,3.783,01,40,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,400603100105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,07,01,3,4,09,2,CA,06,2,1,201704,01,06,04,06,02,02,06,01,291.7,09,04,94,01,02,XXXXX,02,60,05,01,01,01,01,01,36573.3271317972,03,4.2184233,60,01,04,R,T,20,50,50,25,20,300,50,50,1500,750,350,60,750,300
30077154,01,03,1805,1810,5,2.11,06,0,0,01,-1,-1,-1,-1,-1,01,01,02,01,01,1,0,1,02,02,HBO,180,01,2.11,01,20,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300771540103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,01,01,1,3,08,1,IA,19,1,1,201608,01,01,03,01,02,01,01,01,225.9,04,02,43,-7,02,XXXXX,02,31,04,01,01,01,01,01,7315.48128546004,05,2.352861,31,01,04,C,C,30,3000,1500,1500,05,3000,1500,50,7000,3000,3000,80,7000,7000
30410382,01,01,0745,0750,5,1.278,04,1,0,01,-1,-1,-1,-1,-1,01,01,02,01,01,1,1,2,02,02,HBW,250,02,1.278,01,10,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,304103820101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,03,01,2,1,07,1,GA,13,1,1,201611,01,05,03,02,02,01,02,01,232.7,05,03,53,01,02,XXXXX,02,47,04,02,01,01,01,01,21722.0657427049,01,1.371933,47,02,03,C,C,50,3000,3000,1500,60,7000,3000,60,1500,750,750,50,750,300
40606377,04,04,2030,2100,30,6.365,04,2,2,02,-1,-1,-1,-1,-1,01,19,02,01,01,3,0,3,01,02,HBO,-9,02,-1,02,01,01,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,406063770404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,03,02,4,3,04,2,SC,45,2,2,201612,01,06,03,03,02,01,02,01,238.3,05,03,53,01,02,XXXXX,02,7,-1,01,-1,02,-1,-1,55971.6757396574,05,7.0976115,7,01,03,T,R,20,750,300,350,20,300,300,20,300,50,75,20,300,300
40584559,02,05,1445,1500,15,3.295,04,0,0,02,-1,-1,-1,-1,-1,02,01,02,01,01,1,0,1,02,02,HBO,63,02,3.295,01,30,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,405845590205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,06,01,2,2,08,2,TX,48,2,0,201612,01,10,02,04,02,01,04,01,216.4,07,03,72,01,02,41700,02,69,05,02,06,02,02,01,33941.809347582,06,3.6742545,69,02,03,S,C,0,1500,750,750,0,1500,750,40,7000,3000,3000,50,7000,3000
40776587,01,05,1800,1810,10,3.641,03,1,0,97,-1,-1,-1,-1,-1,97,13,02,02,02,1,1,2,01,02,NHB,10,01,-1,02,97,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,407765870105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,07,02,1,1,05,1,CA,06,1,1,201612,01,01,01,05,01,01,05,01,263.7,09,04,91,01,02,41860,02,38,03,01,02,01,01,01,384489.308796433,11,4.0600791,38,01,-1,U,U,40,17000,7000,5000,40,17000,3000,40,3000,1500,1500,30,1500,750
40734724,03,05,1900,1930,30,11.75,04,1,0,04,-1,-1,-1,-1,-1,03,06,02,01,01,1,1,2,02,02,NHB,60,02,11.75,01,80,02,02,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,407347240305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,02,02,5,5,02,5,CA,06,5,3,201611,01,10,02,04,02,01,04,01,263.8,09,04,92,01,02,40900,02,18,03,01,05,02,01,01,506481.570464557,10,13.102425,18,01,03,S,U,60,7000,3000,3000,30,17000,7000,60,7000,3000,3000,60,7000,3000
40791841,02,06,1315,1325,10,5.656,06,0,0,01,-1,-1,-1,-1,-1,02,13,02,01,01,1,0,1,02,02,NHB,25,01,5.656,01,40,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,407918410206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,01,01,3,2,07,2,CA,06,3,0,201701,01,10,02,04,02,04,06,02,274.8,09,04,92,01,02,40900,02,61,03,01,06,01,02,01,41974.9022940786,04,6.3070056,61,01,04,U,U,30,7000,3000,5000,20,17000,3000,30,17000,7000,5000,40,17000,7000
