,race,age,gender
641226,white,adult,male
146021,black,adult,male
1178615,white,adult,male
9463,black,adult,male
732320,other,adult,male
458872,white,senior,female
637154,asian,tenager,male
319343,white,adult,male
991343,white,tenager,female
1511901,asian,senior,female
890244,asian,senior,male
215107,white,tenager,male
265840,white,adult,male
800222,white,senior,female
127352,white,adult,female
71652,other,adult,female
879358,white,tenager,female
132451,white,senior,male
426646,asian,senior,male
1632247,asian,adult,female
781843,white,adult,female
951165,white,senior,female
1816486,white,adult,male
918610,black,senior,female
717331,other,adult,female
650689,white,adult,male
1119948,white,adult,male
1526364,white,adult,female
1696050,white,adult,female
297088,white,tenager,male
1008285,asian,adult,male
308761,white,adult,female
1011186,white,senior,male
1499382,white,senior,female
1342746,white,tenager,male
727026,asian,adult,male
1559307,white,child,male
1340017,white,adult,female
69974,white,senior,female
1402287,white,senior,female
1719181,native,adult,male
1581607,white,adult,male
1634563,white,tenager,male
384916,white,adult,male
68578,white,young-adult,male
316958,white,adult,female
889343,other,adult,male
1317598,white,tenager,female
383054,other,adult,male
1820807,white,adult,female
1533846,native,adult,male
917182,white,young-adult,female
778578,other,adult,female
37019,white,senior,female
1810075,white,senior,male
167688,other,tenager,male
1443686,white,senior,male
590696,black,adult,male
56813,black,adult,male
231016,other,adult,female
1862925,white,adult,female
1769001,white,child,female
455365,asian,senior,female
593461,white,senior,female
217031,native,tenager,female
650844,white,child,male
334389,asian,child,female
1011336,other,adult,male
39360,other,tenager,female
1039058,white,senior,male
122928,white,adult,male
1068437,white,child,female
371170,white,tenager,female
1762530,asian,adult,female
1445026,white,young-adult,female
219154,white,adult,female
127976,other,tenager,male
1252917,white,child,female
1289685,white,adult,female
406476,asian,adult,male
1027937,other,tenager,female
650248,white,adult,male
728498,white,senior,male
1054634,white,adult,female
895219,white,senior,male
1205654,white,young-adult,male
1395848,white,senior,female
789774,asian,young-adult,male
1578115,white,adult,female
155043,white,adult,male
1059803,other,adult,female
1009545,white,tenager,male
365240,white,adult,female
587844,white,adult,male
304667,white,adult,female
1187049,other,child,male
1527792,asian,senior,male
1453413,black,adult,female
1368370,black,tenager,female
1308196,native,tenager,female
584287,white,adult,male
1661940,white,tenager,female
667223,white,adult,female
14139,asian,adult,male
194856,white,tenager,female
358074,white,adult,male
1697311,other,young-adult,male
855219,white,adult,female
1672177,white,adult,female
714890,white,senior,female
788253,asian,senior,female
380705,white,adult,female
185470,black,young-adult,male
995889,white,tenager,male
381269,asian,tenager,female
1091072,white,tenager,male
46717,white,adult,female
273732,white,young-adult,female
1702494,white,senior,male
949170,white,senior,female
1674339,white,senior,female
722006,other,senior,male
306708,white,senior,female
987306,white,senior,male
1503698,white,senior,female
1859197,asian,adult,male
1827285,white,adult,female
36492,asian,senior,male
1741638,asian,adult,male
395524,white,senior,female
1600436,white,tenager,male
490632,other,senior,male
1687961,white,tenager,male
880360,white,senior,male
1497346,asian,adult,female
451934,asian,tenager,female
277755,pacific-islander,tenager,female
595413,white,senior,male
35528,asian,child,female
864712,asian,tenager,male
1512746,asian,senior,male
842136,other,senior,female
387240,white,adult,female
113160,other,adult,female
932384,other,child,male
1791462,white,senior,male
1470425,asian,senior,female
241700,white,adult,female
825043,white,young-adult,female
221322,white,adult,male
1501966,white,tenager,male
1309825,white,tenager,female
881171,white,adult,male
261029,white,adult,female
1475625,white,adult,male
594490,white,senior,female
266553,black,young-adult,female
179455,white,adult,male
999565,white,adult,male
493704,white,senior,female
248235,white,adult,female
504025,black,senior,female
193456,white,senior,male
443280,white,young-adult,male
1711233,other,adult,female
1066983,white,adult,male
733737,white,adult,female
346749,asian,adult,female
64222,asian,senior,male
1096152,white,child,male
687684,asian,tenager,female
1737181,white,child,male
200420,asian,child,female
884047,asian,adult,male
263731,white,child,male
663730,white,adult,female
1059792,white,senior,female
1576962,white,adult,male
1242348,black,senior,female
133172,other,senior,female
1366657,white,senior,female
141812,asian,adult,male
638604,white,young-adult,female
1595494,white,young-adult,male
1710614,white,tenager,male
1365953,other,senior,male
171224,white,adult,female
1731999,white,tenager,male
1030582,white,adult,male
1281024,white,adult,male
579673,white,child,male
50177,white,adult,female
1884406,other,young-adult,female
67107,other,adult,male
795867,white,adult,male
1564060,white,senior,male
317184,white,tenager,male
1883107,asian,senior,male
831750,white,senior,female
1021679,white,senior,female
987377,white,senior,male
1207280,other,child,female
68972,native,adult,female
889557,other,adult,female
657442,white,senior,female
1818933,black,child,female
760323,white,adult,male
734720,native,adult,female
949823,other,tenager,male
1805667,white,adult,male
956965,white,adult,male
672034,asian,adult,male
573194,asian,adult,female
198547,white,tenager,female
1082059,white,senior,male
910649,white,tenager,male
1706305,white,tenager,male
1630407,asian,adult,female
1670092,white,adult,female
1542497,white,adult,male
559277,white,senior,female
1761525,black,child,male
999816,white,tenager,male
1417399,white,adult,female
1406143,white,tenager,male
1886683,asian,adult,male
280226,black,tenager,male
353853,asian,senior,male
638009,asian,adult,female
1055587,white,child,male
1489007,white,adult,female
395407,white,adult,female
20814,white,young-adult,male
211688,native,tenager,female
139683,white,tenager,female
470418,white,senior,male
1636864,white,adult,female
1255632,white,child,male
1683811,asian,tenager,male
430866,other,adult,female
728740,white,adult,female
1808730,white,adult,male
864195,white,adult,male
383031,asian,adult,female
1685726,white,adult,male
582390,white,tenager,male
689955,white,adult,male
1296994,white,adult,male
911024,white,adult,male
813875,other,child,female
461310,white,senior,male
471904,white,senior,female
1256763,other,adult,female
1588032,white,young-adult,male
711752,asian,adult,female
1162638,other,tenager,male
1594856,asian,adult,male
1750378,other,adult,female
506944,white,adult,female
1722805,black,adult,female
547127,asian,adult,male
1066288,white,adult,male
1400622,white,tenager,female
584679,white,senior,female
1433421,white,adult,female
341269,white,adult,male
1371207,black,adult,male
1112185,other,adult,female
1653162,white,adult,female
1877750,white,adult,male
1295875,white,adult,male
855560,other,senior,female
1675572,white,tenager,male
445038,white,adult,female
1604252,white,young-adult,male
1001661,asian,adult,male
1078591,white,tenager,male
371603,white,adult,female
1805647,white,senior,female
682509,white,tenager,female
68150,white,tenager,male
1858679,black,senior,male
1370082,other,tenager,female
1503907,asian,adult,male
1479297,white,young-adult,male
1310405,white,adult,male
1462579,white,tenager,female
1369159,white,adult,male
695671,white,adult,male
949840,white,senior,male
1507431,white,young-adult,male
708729,other,adult,female
243517,white,young-adult,male
1390142,white,adult,male
1203055,white,senior,female
155899,white,child,male
1682430,white,adult,male
501707,other,senior,female
1873434,white,tenager,male
1061792,asian,adult,male
290249,other,adult,female
879909,white,adult,female
1296802,other,adult,male
1031451,asian,senior,female
855431,asian,adult,male
671869,asian,senior,male
811297,white,adult,female
237476,white,adult,male
1683890,white,adult,male
1679785,white,tenager,male
1092235,asian,tenager,female
999026,white,child,male
1543095,native,young-adult,female
235221,white,adult,male
1173137,black,adult,male
1489035,white,senior,male
1348979,other,tenager,female
976419,white,adult,male
418096,asian,adult,male
1803462,white,adult,male
247161,other,child,male
1887410,white,senior,male
717731,asian,tenager,male
1747766,asian,adult,female
232047,black,adult,male
436015,other,senior,female
1358544,white,adult,male
1028607,white,senior,male
1664122,asian,adult,female
252569,white,tenager,male
1439852,white,adult,female
1886238,white,adult,male
541559,white,adult,male
689255,white,adult,male
1649813,asian,adult,female
1438895,white,adult,female
1362292,other,adult,female
1646954,other,tenager,female
1343180,asian,adult,male
850195,white,adult,female
654915,asian,adult,male
133263,white,senior,female
1108297,white,adult,female
102509,other,tenager,male
706642,white,young-adult,male
724162,white,adult,female
392638,asian,adult,male
1659486,black,adult,male
203202,white,senior,male
532196,white,young-adult,female
1126129,white,young-adult,male
969348,white,senior,female
756212,white,tenager,female
1299970,white,young-adult,female
1295096,white,tenager,male
1803558,white,adult,male
529595,other,tenager,female
373787,white,adult,male
1484612,asian,senior,male
1205075,white,adult,male
211082,white,adult,female
63376,white,adult,female
187396,white,adult,female
921668,white,child,male
1085312,white,adult,male
845656,white,adult,male
1201398,asian,adult,male
1291727,other,tenager,male
407174,white,tenager,female
290589,white,tenager,male
92429,black,adult,female
1844903,white,tenager,male
1656210,native,young-adult,female
980380,white,child,male
155212,white,adult,female
1445536,asian,senior,male
486207,white,adult,female
735712,white,adult,female
1723044,black,senior,female
158456,asian,young-adult,male
1320463,white,adult,male
1878005,asian,senior,female
1272662,white,adult,male
410553,white,adult,male
453551,white,senior,male
1159930,black,senior,female
1129683,other,senior,female
1666593,white,tenager,male
849449,white,adult,female
1766682,white,senior,female
334063,asian,senior,male
1728513,white,tenager,female
803142,asian,senior,male
1198410,white,tenager,male
1489829,white,adult,female
666858,white,adult,female
29007,asian,senior,male
1774037,white,adult,male
1239475,white,senior,female
691048,asian,senior,female
1196041,white,adult,female
788287,other,adult,female
1341836,white,adult,female
1714394,native,senior,female
586410,white,adult,male
1580013,white,adult,female
1138423,white,senior,female
1349510,asian,adult,female
1479148,white,tenager,male
133546,white,adult,female
1802401,asian,adult,male
1158319,other,adult,female
295519,white,tenager,female
1466809,native,tenager,male
369203,white,young-adult,female
273334,black,adult,male
597938,white,adult,male
1158849,other,adult,male
