,SERIALNO,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,HHSIZE,LAT,LON
5117,2018HU1351159,2.0,3,0.0,child,below-high,male,3,9.016029999999999,7.4803
5118,2018HU1351159,2.0,3,0.0,child,below-high,male,3,9.01602,7.4803
5119,2020HU0584482,3.0,2,0.0,adult,below-high,male,2,9.07179,7.48186
5120,2020HU0584482,3.0,2,0.0,adult,below-high,male,2,9.0718,7.48186
5121,2020HU0581842,3.0,7,3.0,adult,Bachelor,female,1,9.08898,7.47854
5122,2020HU0635383,3.0,8,3.0,adult,High-school,male,1,9.07328,7.3134
5123,2021HU0492889,3.0,8,3.0,adult,High-school,male,1,9.02933,7.58585
5124,2017000069439,3.0,5,2.0,adult,Bachelor,male,1,9.00882,7.47166
5125,2018HU0396031,3.0,5,2.0,tenager,below-high,female,1,9.07951,7.48491
5126,2018HU0983549,3.0,8,2.0,adult,college,male,1,9.07006,7.44913
5127,2019HU1228961,3.0,5,1.0,adult,college,male,1,9.07488,7.3962
5128,2017001347634,1.0,2,0.0,child,below-high,male,1,9.05014,7.50859
5129,2018HU0050273,3.0,8,2.0,senior,Bachelor,male,1,8.96868,7.43814
5130,2020HU0812187,0.0,2,,young-adult,college,male,2,9.08654,7.49035
5131,2020HU0812187,0.0,2,,young-adult,college,male,2,9.086549999999999,7.49035
5132,2018HU1177589,3.0,7,2.0,adult,college,male,1,9.02057,7.58293
5133,2017000376723,3.0,6,3.0,young-adult,High-school,male,4,9.01345,7.58968
5134,2017000376723,3.0,6,3.0,young-adult,High-school,male,4,9.01346,7.58968
5135,2017000376723,3.0,6,3.0,young-adult,High-school,male,4,9.01345,7.58968
5136,2017000376723,3.0,6,3.0,young-adult,High-school,male,4,9.01346,7.58968
5137,2021HU0647768,3.0,8,3.0,young-adult,High-school,male,3,9.08068,7.44793
5138,2021HU0647768,3.0,8,3.0,young-adult,High-school,male,3,9.080689999999999,7.44793
5139,2021HU0647768,3.0,8,3.0,young-adult,High-school,male,3,9.08068,7.44793
5140,2019HU0675519,2.0,2,1.0,young-adult,High-school,male,1,9.07917,7.49092
5141,2018HU0678649,3.0,6,1.0,adult,High-school,male,1,9.06535,7.3671
5142,2019HU1394535,1.0,6,1.0,tenager,below-high,female,2,9.06145,7.46534
5143,2019HU1394535,1.0,6,1.0,tenager,below-high,female,2,9.06146,7.46534
5144,2019HU0065773,2.0,7,2.0,adult,Bachelor,male,1,8.99687,7.43188
5145,2020HU0175914,2.0,6,2.0,young-adult,High-school,male,1,9.07097,7.42997
5146,2019HU0982499,3.0,9,3.0,adult,college,male,1,9.07222,7.45426
5147,2017000644565,3.0,5,1.0,adult,college,female,1,9.01531,7.49134
5148,2019HU0891315,3.0,7,3.0,adult,college,female,1,9.06327,7.4301
5149,2019HU0129880,1.0,6,3.0,young-adult,college,male,1,9.08278,7.47638
5150,2018HU1097712,3.0,4,0.0,adult,Bachelor,female,2,9.05126,7.50781
5151,2018HU1097712,3.0,4,0.0,adult,Bachelor,female,2,9.051269999999999,7.50781
5152,2021HU1225110,3.0,8,3.0,adult,college,female,1,9.06583,7.42562
5153,2021HU0010957,3.0,6,1.0,child,below-high,female,1,9.05025,7.48701
5154,2019HU0584965,2.0,2,2.0,tenager,below-high,female,1,9.03372,7.46939
5155,2020HU0786462,2.0,5,1.0,adult,college,female,2,9.05399,7.47439
5156,2020HU0786462,2.0,5,1.0,adult,college,female,2,9.054,7.47439
5157,2020HU0784762,3.0,3,3.0,tenager,High-school,female,1,9.0741,7.4515
5158,2020HU0409080,2.0,7,2.0,child,below-high,female,1,9.11747,7.40234
5159,2019HU1236026,3.0,8,1.0,adult,High-school,male,2,9.00125,7.45439
5160,2019HU1236026,3.0,8,1.0,adult,High-school,male,2,9.00126,7.45439
5161,2021HU0943410,2.0,7,2.0,adult,college,male,1,9.07638,7.48948
5162,2017000633676,1.0,6,1.0,tenager,below-high,male,1,9.07692,7.49403
5163,2017000213837,2.0,4,1.0,young-adult,below-high,male,1,9.07523,7.46814
5164,2021HU0949588,3.0,8,3.0,adult,High-school,male,2,9.02223,7.48141
5165,2021HU0949588,3.0,8,3.0,adult,High-school,male,2,9.02224,7.48141
5166,2017000899516,1.0,4,1.0,adult,High-school,male,1,9.08479,7.48366
5167,2019HU0693687,3.0,9,3.0,senior,Bachelor,male,2,9.10606,7.48348
5168,2019HU0693687,3.0,9,3.0,senior,Bachelor,male,2,9.106069999999999,7.48348
5169,2020HU0625651,0.0,1,0.0,child,below-high,male,1,9.03772,7.50426
5170,2017000400566,3.0,6,2.0,adult,High-school,male,1,9.11744,7.45528
5171,2021HU0710619,2.0,6,1.0,child,below-high,male,3,9.08652,7.49147
5172,2021HU0710619,2.0,6,1.0,child,below-high,male,3,9.08653,7.49147
5173,2021HU0710619,2.0,6,1.0,child,below-high,male,3,9.08652,7.49147
5174,2017000611010,3.0,7,3.0,adult,college,female,1,8.97729,7.3582
5175,2019HU1155486,2.0,5,2.0,tenager,below-high,male,2,9.07946,7.50027
5176,2019HU1155486,2.0,5,2.0,tenager,below-high,male,2,9.079469999999999,7.50027
5177,2021HU0794576,3.0,6,3.0,adult,below-high,male,2,9.03714,7.58008
5178,2021HU0794576,3.0,6,3.0,adult,below-high,male,2,9.03715,7.58008
5179,2017000813344,3.0,8,3.0,adult,college,female,1,9.0905,7.48394
5180,2018HU0368111,3.0,8,2.0,senior,college,female,1,8.98219,7.56027
5181,2019HU0148326,3.0,8,3.0,adult,college,female,1,9.07502,7.47922
5182,2020HU0192867,3.0,8,2.0,adult,Graduate,male,2,8.96586,7.43866
5183,2020HU0192867,3.0,8,2.0,adult,Graduate,male,2,8.965869999999999,7.43866
5184,2020HU0481103,1.0,8,2.0,adult,Graduate,female,1,9.09314,7.48402
5185,2018HU0604904,3.0,7,3.0,tenager,below-high,male,1,9.08731,7.47848
5186,2021HU0126530,3.0,10,2.0,adult,Bachelor,male,1,9.10011,7.47928
5187,2017000323063,2.0,7,2.0,adult,Bachelor,male,1,9.04313,7.53078
5188,2018HU0193777,3.0,5,,tenager,below-high,female,1,9.02846,7.47815
5189,2019HU0071100,3.0,9,3.0,adult,Bachelor,female,1,9.03233,7.47146
5190,2021HU1039756,1.0,4,1.0,adult,college,female,2,9.05357,7.52575
5191,2021HU1039756,1.0,4,1.0,adult,college,female,2,9.05358,7.52575
5192,2021HU0097043,3.0,8,2.0,adult,High-school,male,1,9.03921,7.41207
5193,2018HU0042252,3.0,8,3.0,adult,Bachelor,female,1,9.08366,7.46972
5194,2017000534201,2.0,6,1.0,child,below-high,female,4,9.10244,7.48662
5195,2017000534201,2.0,6,1.0,child,below-high,female,4,9.10245,7.48662
5196,2017000534201,2.0,6,1.0,child,below-high,female,4,9.10244,7.48662
5197,2017000534201,2.0,6,1.0,child,below-high,female,4,9.10245,7.48662
5198,2020HU0156741,3.0,10,1.0,senior,High-school,female,1,9.10306,7.48614
5199,2021HU0808836,2.0,8,2.0,tenager,below-high,female,1,9.08054,7.48608
5200,2020HU0381944,2.0,6,2.0,adult,college,female,1,9.07489,7.39675
5201,2018HU1002892,3.0,4,2.0,tenager,below-high,female,1,9.06313,7.42727
5202,2019HU0119529,2.0,4,0.0,adult,college,female,1,9.07367,7.47846
5203,2019HU1286163,3.0,8,2.0,child,below-high,female,1,9.06387,7.47528
5204,2018HU1139755,1.0,10,1.0,adult,Graduate,female,1,9.07224,7.40432
5205,2017000174616,3.0,8,2.0,adult,college,female,1,9.09543,7.49335
5206,2020HU0666311,3.0,9,3.0,adult,college,female,1,9.09947,7.40427
5207,2018HU0158364,3.0,8,3.0,adult,college,female,1,9.0326,7.49744
5208,2019HU0952787,2.0,8,1.0,tenager,below-high,female,1,9.05069,7.45185
5209,2018HU0140005,3.0,7,2.0,adult,High-school,male,2,9.08524,7.48241
5210,2018HU0140005,3.0,7,2.0,adult,High-school,male,2,9.08525,7.48241
5211,2018HU0818932,3.0,6,2.0,adult,High-school,male,1,9.08675,7.4906
5212,2018HU1304838,3.0,6,2.0,tenager,below-high,female,1,9.0467,7.49441
5213,2017001219971,2.0,7,2.0,adult,Bachelor,male,2,9.06105,7.42558
5214,2017001219971,2.0,7,2.0,adult,Bachelor,male,2,9.06106,7.42558
5215,2018HU0953100,3.0,2,3.0,senior,college,male,1,9.1024,7.49433
5216,2020HU1054253,1.0,2,1.0,adult,High-school,female,5,9.04048,7.46447
5217,2020HU1054253,1.0,2,1.0,adult,High-school,female,5,9.04049,7.46447
5218,2020HU1054253,1.0,2,1.0,adult,High-school,female,5,9.04048,7.46447
5219,2020HU1054253,1.0,2,1.0,adult,High-school,female,5,9.04049,7.46447
5220,2020HU1054253,1.0,2,1.0,adult,High-school,female,5,9.04048,7.46447
5221,2021HU0382362,2.0,10,2.0,child,below-high,female,1,9.07224,7.40448
5222,2021HU0759914,3.0,10,3.0,adult,college,female,2,9.06515,7.47659
5223,2021HU0759914,3.0,10,3.0,adult,college,female,2,9.065159999999999,7.47659
5224,2018HU1216792,3.0,4,,adult,college,male,1,8.94086,7.54921
5225,2021HU0146255,3.0,3,,tenager,college,male,1,9.02828,7.57791
5226,2020HU0991713,3.0,7,2.0,adult,college,male,2,9.00286,7.56016
5227,2020HU0991713,3.0,7,2.0,adult,college,male,2,9.00287,7.56016
5228,2018HU0478477,1.0,4,1.0,tenager,below-high,male,1,9.06677,7.44075
5229,2020HU0207908,3.0,9,3.0,adult,High-school,male,3,9.07625,7.4716
5230,2020HU0207908,3.0,9,3.0,adult,High-school,male,3,9.07626,7.4716
5231,2020HU0207908,3.0,9,3.0,adult,High-school,male,3,9.07625,7.4716
5232,2021HU0061907,3.0,6,2.0,adult,college,male,1,9.05758,7.45901
5233,2020HU0036734,3.0,6,2.0,child,below-high,female,3,9.01373,7.57711
5234,2020HU0036734,3.0,6,2.0,child,below-high,female,3,9.01374,7.57711
5235,2020HU0036734,3.0,6,2.0,child,below-high,female,3,9.01373,7.57711
5236,2021HU0639126,1.0,2,1.0,child,below-high,male,2,9.06902,7.45024
5237,2021HU0639126,1.0,2,1.0,child,below-high,male,2,9.06903,7.45024
5238,2017000465701,3.0,8,3.0,senior,Bachelor,male,1,9.0449,7.51866
5239,2019HU0562122,3.0,4,0.0,senior,High-school,female,1,9.04293,7.50863
5240,2017000391183,1.0,5,2.0,adult,High-school,male,2,9.08396,7.47455
5241,2017000391183,1.0,5,2.0,adult,High-school,male,2,9.083969999999999,7.47455
5242,2018HU1079059,2.0,5,2.0,adult,High-school,male,1,9.04237,7.48662
5243,2020HU0667439,3.0,6,2.0,adult,High-school,male,1,9.07484,7.3962
5244,2018HU0246657,3.0,7,2.0,tenager,below-high,male,1,9.092,7.48812
5245,2017001289872,2.0,9,2.0,adult,High-school,male,1,9.07241,7.45802
5246,2020HU0611478,3.0,7,3.0,adult,college,female,1,9.06955,7.41334
5247,2018HU0829710,1.0,6,,adult,below-high,female,1,9.06296,7.41616
5248,2020HU0145709,3.0,8,2.0,adult,college,male,1,9.08093,7.49692
5249,2021HU0227610,3.0,7,2.0,tenager,below-high,female,1,9.02958,7.48084
5250,2019HU0794259,2.0,6,2.0,adult,college,female,2,9.07854,7.39069
5251,2019HU0794259,2.0,6,2.0,adult,college,female,2,9.07855,7.39069
5252,2020HU1122770,2.0,5,2.0,senior,High-school,male,1,9.00535,7.46686
5253,2017000597692,3.0,9,1.0,senior,college,male,1,9.07257,7.46543
5254,2021HU0724403,1.0,6,1.0,tenager,below-high,male,3,9.02513,7.58613
5255,2021HU0724403,1.0,6,1.0,tenager,below-high,male,3,9.02514,7.58613
5256,2021HU0724403,1.0,6,1.0,tenager,below-high,male,3,9.02513,7.58613
5257,2017000359145,2.0,3,2.0,adult,High-school,male,1,9.01715,7.47606
5258,2020HU0019985,2.0,4,1.0,tenager,below-high,female,1,9.03277,7.39652
5259,2019HU0242774,2.0,8,2.0,adult,college,female,1,9.0712,7.49136
5260,2019HU0492141,3.0,5,1.0,adult,college,female,1,9.08577,7.48127
5261,2020HU0027896,3.0,7,2.0,adult,college,female,2,9.07782,7.47373
5262,2020HU0027896,3.0,7,2.0,adult,college,female,2,9.077829999999999,7.47373
5263,2019HU1318083,1.0,3,2.0,tenager,below-high,male,2,9.08297,7.47618
5264,2019HU1318083,1.0,3,2.0,tenager,below-high,male,2,9.08298,7.47618
5265,2021HU1329183,2.0,6,2.0,tenager,below-high,male,2,8.96406,7.36038
5266,2021HU1329183,2.0,6,2.0,tenager,below-high,male,2,8.96407,7.36038
5267,2017000562338,3.0,9,2.0,adult,Bachelor,male,1,9.07815,7.46365
5268,2019HU0053845,3.0,10,3.0,adult,college,male,1,9.0705,7.43714
5269,2018HU1168066,1.0,2,1.0,child,below-high,female,2,8.87967,7.23107
5270,2018HU1168066,1.0,2,1.0,child,below-high,female,2,8.87968,7.23107
5271,2019HU1353412,2.0,6,2.0,tenager,below-high,female,1,9.10719,7.48548
5272,2020HU0181259,3.0,9,2.0,adult,Bachelor,male,2,9.10821,7.4812
5273,2020HU0181259,3.0,9,2.0,adult,Bachelor,male,2,9.10822,7.4812
5274,2018HU1014504,2.0,8,2.0,adult,Bachelor,male,2,9.04104,7.50061
5275,2018HU1014504,2.0,8,2.0,adult,Bachelor,male,2,9.04105,7.50061
5276,2020HU0660138,3.0,8,3.0,young-adult,High-school,male,1,9.11465,7.40951
5277,2021HU0169914,3.0,8,3.0,adult,High-school,female,1,8.91553,7.26149
5278,2020HU0651982,2.0,7,2.0,adult,college,female,1,9.07105,7.40364
5279,2018HU1165978,2.0,4,1.0,child,below-high,male,3,9.1426,7.31094
5280,2018HU1165978,2.0,4,1.0,child,below-high,male,3,9.14261,7.31094
5281,2018HU1165978,2.0,4,1.0,child,below-high,male,3,9.1426,7.31094
5282,2018HU1368136,2.0,7,2.0,young-adult,college,female,1,9.09694,7.47784
5283,2019HU0727354,3.0,7,3.0,adult,Bachelor,female,1,9.07215,7.40368
5284,2020HU0635227,3.0,10,2.0,tenager,below-high,female,1,9.08826,7.47816
5285,2021HU0694780,0.0,2,1.0,adult,High-school,female,1,9.007,7.47126
5286,2020HU0039327,3.0,6,2.0,adult,college,female,1,8.96693,7.43882
5287,2018HU1058719,3.0,6,3.0,senior,college,male,1,9.07054,7.44371
5288,2021HU1029726,3.0,8,3.0,adult,Bachelor,female,1,9.10536,7.4245
5289,2020HU0702149,2.0,8,2.0,tenager,below-high,female,1,9.06481,7.47108
5290,2020HU0919376,3.0,8,2.0,adult,college,female,1,9.06604,7.3959
5291,2018HU1217672,3.0,8,3.0,adult,college,male,1,9.06431,7.47226
5292,2017000892138,3.0,10,3.0,adult,college,female,1,9.04592,7.47478
5293,2020HU0837930,2.0,8,1.0,senior,Bachelor,male,1,9.02908,7.47653
5294,2019HU0930341,3.0,9,2.0,senior,Bachelor,female,3,9.05586,7.46535
5295,2019HU0930341,3.0,9,2.0,senior,Bachelor,female,3,9.055869999999999,7.46535
5296,2019HU0930341,3.0,9,2.0,senior,Bachelor,female,3,9.05586,7.46535
5297,2017000554763,3.0,5,2.0,adult,college,male,3,9.07499,7.43255
5298,2017000554763,3.0,5,2.0,adult,college,male,3,9.075,7.43255
5299,2017000554763,3.0,5,2.0,adult,college,male,3,9.07499,7.43255
5300,2020HU0525695,3.0,8,2.0,senior,college,male,1,9.08962,7.46573
5301,2020HU0940607,2.0,6,3.0,adult,High-school,female,1,9.02822,7.49753
5302,2017000123466,2.0,7,2.0,adult,Bachelor,female,2,9.00957,7.45917
5303,2017000123466,2.0,7,2.0,adult,Bachelor,female,2,9.00958,7.45917
5304,2017000241868,2.0,8,,adult,High-school,male,1,9.06708,7.42357
5305,2020HU0221244,2.0,6,2.0,adult,college,female,1,9.07654,7.44328
5306,2019HU0210422,3.0,8,3.0,tenager,High-school,male,1,8.97606,7.4859
5307,2021HU0823329,3.0,2,,young-adult,college,female,1,9.15077,7.32265
5308,2021HU1226668,3.0,2,0.0,tenager,below-high,female,3,9.01445,7.49266
5309,2021HU1226668,3.0,2,0.0,tenager,below-high,female,3,9.01446,7.49266
5310,2021HU1226668,3.0,2,0.0,tenager,below-high,female,3,9.01445,7.49266
5311,2020HU0418246,2.0,8,3.0,adult,High-school,female,1,9.06343,7.45897
5312,2017001160819,3.0,7,1.0,tenager,below-high,female,2,9.06518,7.37984
5313,2017001160819,3.0,7,1.0,tenager,below-high,female,2,9.06519,7.37984
5314,2019HU0009254,2.0,5,3.0,adult,college,female,1,8.95639,7.55407
5315,2019HU0311344,3.0,8,3.0,senior,college,female,1,9.06745,7.46525
5316,2018HU1118724,3.0,10,2.0,adult,Bachelor,male,1,8.97708,7.36873
5317,2021HU0408604,3.0,7,2.0,tenager,below-high,male,1,9.05474,7.46755
5318,2017000386442,2.0,2,1.0,senior,Graduate,female,1,9.06694,7.44349
5319,2018HU0555434,1.0,3,1.0,tenager,below-high,male,2,9.11428,7.42153
5320,2018HU0555434,1.0,3,1.0,tenager,below-high,male,2,9.11429,7.42153
5321,2020HU0319282,3.0,8,3.0,adult,college,female,1,9.02915,7.48177
5322,2021HU0942875,3.0,8,3.0,adult,college,female,1,9.07898,7.40245
5323,2019HU0121705,3.0,6,3.0,adult,High-school,male,1,9.06601,7.49304
5324,2021HU1187949,3.0,6,2.0,senior,college,male,2,9.08631,7.48677
5325,2021HU1187949,3.0,6,2.0,senior,college,male,2,9.086319999999999,7.48677
5326,2019HU0941613,3.0,8,2.0,adult,college,female,1,9.06996,7.48634
5327,2021HU0255735,3.0,10,2.0,adult,college,male,1,9.00047,7.55862
5328,2018HU1293220,3.0,8,3.0,adult,High-school,female,1,9.017,7.44139
5329,2020HU0943286,3.0,8,2.0,tenager,below-high,male,1,9.0828,7.44632
5330,2017000488255,2.0,6,2.0,senior,High-school,female,3,9.101,7.49677
5331,2017000488255,2.0,6,2.0,senior,High-school,female,3,9.10101,7.49677
5332,2017000488255,2.0,6,2.0,senior,High-school,female,3,9.101,7.49677
5333,2019HU1096251,3.0,7,2.0,adult,college,female,2,9.02852,7.48748
5334,2019HU1096251,3.0,7,2.0,adult,college,female,2,9.02853,7.48748
5335,2021HU1300881,2.0,7,2.0,tenager,below-high,male,2,9.06763,7.40369
5336,2021HU1300881,2.0,7,2.0,tenager,below-high,male,2,9.067639999999999,7.40369
5337,2021HU0193997,2.0,10,2.0,adult,Bachelor,male,1,9.0314,7.47006
5338,2020HU0683789,2.0,9,2.0,adult,Graduate,female,1,9.07452,7.49917
5339,2019HU0384497,3.0,8,3.0,adult,High-school,female,2,8.97037,7.44057
5340,2019HU0384497,3.0,8,3.0,adult,High-school,female,2,8.97038,7.44057
5341,2020HU0877292,2.0,7,2.0,senior,college,male,1,9.04369,7.52621
5342,2018HU0140211,3.0,6,2.0,adult,college,female,1,9.05739,7.48614
5343,2017000239325,3.0,8,3.0,senior,college,female,1,9.07152,7.46907
5344,2019HU0860287,2.0,6,2.0,adult,college,female,1,9.10543,7.4814
5345,2018HU0911315,3.0,9,3.0,tenager,High-school,male,1,9.07128,7.46284
5346,2019HU1330724,3.0,5,1.0,child,below-high,male,1,9.05036,7.49189
5347,2019HU0708205,1.0,6,1.0,child,below-high,female,3,8.98578,7.36084
5348,2019HU0708205,1.0,6,1.0,child,below-high,female,3,8.98579,7.36084
5349,2019HU0708205,1.0,6,1.0,child,below-high,female,3,8.98578,7.36084
5350,2020HU0924307,2.0,5,1.0,tenager,below-high,male,1,9.10336,7.48408
5351,2018HU1399358,1.0,4,1.0,young-adult,High-school,male,1,9.05774,7.5242
5352,2021HU1135813,3.0,8,2.0,adult,Bachelor,male,2,9.0298,7.5787
5353,2021HU1135813,3.0,8,2.0,adult,Bachelor,male,2,9.02981,7.5787
5354,2019HU0713188,2.0,8,2.0,child,below-high,male,1,9.03425,7.51725
5355,2019HU0755291,2.0,6,1.0,adult,college,male,1,9.10229,7.49443
5356,2020HU0212657,1.0,6,2.0,adult,college,female,1,9.08182,7.49317
5357,2017000630318,2.0,10,2.0,adult,Graduate,female,1,9.07434,7.40396
5358,2018HU1306519,2.0,7,2.0,tenager,below-high,female,1,9.04805,7.49043
5359,2018HU0967942,2.0,8,1.0,adult,below-high,male,1,9.01576,7.55802
5360,2020HU0790382,2.0,7,1.0,adult,High-school,male,1,9.0916,7.47466
5361,2017000274653,3.0,8,2.0,adult,High-school,male,2,9.07576,7.40427
5362,2017000274653,3.0,8,2.0,adult,High-school,male,2,9.07577,7.40427
5363,2017000850676,2.0,8,2.0,adult,Graduate,male,1,9.10351,7.48949
5364,2019HU0629632,3.0,6,3.0,adult,Bachelor,female,1,9.09956,7.41104
5365,2021HU0572352,3.0,8,3.0,young-adult,college,male,1,9.00187,7.45495
5366,2019HU0026375,3.0,7,2.0,adult,Bachelor,female,2,9.08492,7.46055
5367,2019HU0026375,3.0,7,2.0,adult,Bachelor,female,2,9.08493,7.46055
5368,2018HU0289717,3.0,7,2.0,adult,college,female,1,9.08228,7.48975
5369,2019HU0105256,3.0,7,2.0,tenager,below-high,male,1,9.07175,7.40296
5370,2017001087349,1.0,7,1.0,tenager,below-high,female,1,9.08746,7.47625
5371,2020HU0521449,3.0,4,,young-adult,High-school,female,1,8.97,7.43928
5372,2017000671717,2.0,4,3.0,tenager,below-high,female,1,9.05547,7.48034
5373,2017001311574,3.0,7,3.0,adult,college,male,1,9.03105,7.49513
5374,2017000650129,3.0,8,3.0,young-adult,Bachelor,female,1,9.07551,7.48167
5375,2020HU0317772,2.0,4,2.0,adult,High-school,female,1,9.07819,7.50015
5376,2021HU1312532,2.0,8,1.0,tenager,below-high,male,2,9.07773,7.39275
5377,2021HU1312532,2.0,8,1.0,tenager,below-high,male,2,9.07774,7.39275
5378,2019HU1061489,3.0,9,2.0,adult,college,female,1,9.1506,7.35915
5379,2020HU0755648,3.0,6,2.0,adult,below-high,female,2,9.0758,7.47594
5380,2020HU0755648,3.0,6,2.0,adult,below-high,female,2,9.075809999999999,7.47594
5381,2021HU1001185,1.0,7,2.0,adult,High-school,female,1,9.10483,7.4928
5382,2019HU1406348,3.0,4,3.0,tenager,below-high,female,1,8.8903,7.24589
5383,2019HU1396036,3.0,5,1.0,senior,below-high,female,2,8.95823,7.36845
5384,2019HU1396036,3.0,5,1.0,senior,below-high,female,2,8.95824,7.36845
5385,2017001274210,3.0,6,3.0,tenager,High-school,female,1,9.06496,7.47347
5386,2020HU0255604,0.0,4,2.0,tenager,below-high,female,1,9.14997,7.35501
5387,2020HU0565228,3.0,9,3.0,adult,college,male,1,9.04468,7.47364
5388,2018HU0931874,3.0,6,2.0,adult,High-school,female,1,9.0914,7.49876
5389,2020HU0135977,3.0,8,3.0,senior,Bachelor,female,1,9.11564,7.45543
5390,2021HU1017562,0.0,2,0.0,young-adult,below-high,male,2,9.07494,7.39688
5391,2021HU1017562,0.0,2,0.0,young-adult,below-high,male,2,9.07495,7.39688
5392,2021HU0369482,3.0,8,3.0,senior,Bachelor,male,1,9.08138,7.48416
5393,2021HU1042440,3.0,9,2.0,adult,college,male,2,9.05983,7.50052
5394,2021HU1042440,3.0,9,2.0,adult,college,male,2,9.05984,7.50052
5395,2018HU0920966,3.0,6,2.0,adult,college,female,1,9.11721,7.40618
5396,2021HU0533637,3.0,8,2.0,tenager,below-high,female,1,9.00739,7.47
5397,2021HU0122353,2.0,3,0.0,adult,High-school,male,1,8.98591,7.44547
5398,2017001190743,1.0,6,,adult,below-high,female,2,9.07789,7.47146
5399,2017001190743,1.0,6,,adult,below-high,female,2,9.0779,7.47146
5400,2019HU1233237,3.0,8,1.0,adult,college,male,1,9.0568,7.46549
5401,2017000433291,3.0,7,1.0,child,below-high,male,1,9.00304,7.56025
5402,2017000841374,3.0,7,2.0,child,below-high,male,2,8.9741,7.49017
5403,2017000841374,3.0,7,2.0,child,below-high,male,2,8.97411,7.49017
5404,2018HU0130151,3.0,8,3.0,adult,college,female,1,9.07497,7.43258
5405,2019HU1169064,2.0,7,1.0,adult,High-school,male,1,9.04521,7.40591
5406,2017000627823,2.0,5,2.0,tenager,below-high,female,1,9.07114,7.48524
5407,2018HU0870251,2.0,9,3.0,adult,college,female,1,9.03061,7.502
5408,2018HU0892619,3.0,7,3.0,adult,Graduate,male,1,8.96854,7.46456
5409,2019HU0636746,2.0,8,2.0,adult,Bachelor,male,1,9.08081,7.43103
5410,2019HU0067566,3.0,7,3.0,tenager,below-high,male,1,9.07398,7.40382
5411,2019HU0370496,1.0,5,1.0,adult,Bachelor,female,1,9.0372,7.48506
5412,2017000628302,3.0,6,2.0,adult,High-school,female,1,9.00009,7.42591
5413,2017000486175,3.0,8,2.0,adult,college,female,2,8.96609,7.38186
5414,2017000486175,3.0,8,2.0,adult,college,female,2,8.966099999999999,7.38186
5415,2020HU0563518,2.0,9,1.0,senior,Graduate,male,2,9.07576,7.43018
5416,2020HU0563518,2.0,9,1.0,senior,Graduate,male,2,9.07577,7.43018
5417,2018HU0379831,3.0,7,1.0,adult,Bachelor,female,2,9.06568,7.46812
5418,2018HU0379831,3.0,7,1.0,adult,Bachelor,female,2,9.06569,7.46812
5419,2017000630093,2.0,8,2.0,adult,Bachelor,male,1,8.97346,7.18634
5420,2017000482302,3.0,7,2.0,adult,High-school,male,1,8.9491,7.26208
5421,2021HU0286186,3.0,8,3.0,adult,Bachelor,female,1,8.99864,7.46502
5422,2021HU1250496,3.0,7,2.0,adult,Bachelor,male,2,9.08364,7.48682
